國際	還
國際	行
國際	航
不只蒸	在
不只蒸	這
不只蒸	中
不只蒸	自
不只蒸	之
不只蒸	子
不只蒸	作
不只蒸	主
在賽德	可
在賽德	克
在賽德	會
在賽德	看
在賽德	開
在賽德	可以
在賽德	科
在賽德	考
原文轉	因
原文轉	音
原文轉	引
原文轉	印
原文轉	應
原文轉	銀
原文轉	影
原文轉	因為
特別設	了
特別設	立
特別設	來
特別設	理
特別設	力
特別設	裡
特別設	路
特別設	利
公里加	之
公里加	只
公里加	知
公里加	至
公里加	制
公里加	指
公里加	直
公里加	治
業文章	就
業文章	家
業文章	其
業文章	及
業文章	經
業文章	機
業文章	進
業文章	間
博士論	文
博士論	我
博士論	物
博士論	為
博士論	於
博士論	外
博士論	我們
博士論	無
鬱中年	五金
鬱中年	五家
鬱中年	危機
鬱中年	外交
鬱中年	五經
鬱中年	完結
鬱中年	五級
鬱中年	五件
副	總
副	從
副	總統
副	宗
副	總是
副	綜
副	蹤
副	縱
年	當時
年	都是
年	到時
年	但是
年	都市
年	都說
年	第三
年	大師
台灣書	小
台灣書	寫
台灣書	信
台灣書	學
台灣書	下
台灣書	行
台灣書	心
台灣書	現
戰好幾	灣
戰好幾	完
戰好幾	萬
戰好幾	晚
戰好幾	玩
戰好幾	網
戰好幾	望
戰好幾	往
此共享	市場
此共享	時常
此共享	失常
此共享	十場
此共享	試場
此共享	市場上
此共享	市場經濟
此共享	市場價格
糖蔥界	第一把交椅
糖蔥界	大夜班
糖蔥界	大遠百
糖蔥界	第一步
糖蔥界	第一班
糖蔥界	第一棒
糖蔥界	倒也不
糖蔥界	低音部
得分子	的
得分子	地
得分子	得
得分子	德
得分子	等
得分子	的話
得分子	第二
得分子	的問題
引路透	社
引路透	什
引路透	設
引路透	生
引路透	甚
引路透	攝
引路透	葉
引路透	身
法逆轉	去
法逆轉	其
法逆轉	前
法逆轉	起
法逆轉	期
法逆轉	全
法逆轉	區
法逆轉	將
顯示控	制
顯示控	之
顯示控	只
顯示控	知
顯示控	至
顯示控	指
顯示控	直
顯示控	治
企業界	理想
企業界	留下
企業界	陸續
企業界	流行
企業界	連續
企業界	旅行
企業界	理性
企業界	理學
也討	來自
也討	例子
也討	論者
也討	論戰
也討	留在
也討	論著
也討	論證
也討	粒子
或	年
或	你
或	那
或	能
或	內
或	女
或	兒
或	難
如今成	時代
如今成	使得
如今成	十多
如今成	時段
如今成	適當
如今成	市地
如今成	世代
如今成	師大
岸漁業	從
岸漁業	產
岸漁業	出
岸漁業	成
岸漁業	此
岸漁業	長
岸漁業	次
岸漁業	重
他後來	在
他後來	再
他後來	載
他後來	災
他後來	仔
他後來	栽
他後來	宰
他後來	在台
國台辦	發言人
國台辦	發言
國台辦	發炎
國台辦	發揚
國台辦	方言
國台辦	繁衍
國台辦	放眼
國台辦	發癢
不能	智庫
不能	指控
不能	只看
不能	只可
不能	只靠
不能	只看到
不能	只開
不能	只考
家民航	附近
家民航	飛機
家民航	發覺
家民航	風景
家民航	分局
家民航	佛教
家民航	房間
家民航	附加
少	內部
少	能不
少	南部
少	那邊
少	女伴
少	南北
少	腦部
少	女兵
必能把	由於
必能把	一樣
必能把	音樂
必能把	意義
必能把	也有
必能把	語言
必能把	醫院
必能把	原因
質上立	場
質上立	長
質上立	常
質上立	廠
質上立	唱
質上立	償
質上立	嘗
質上立	場所
們無法	政治
們無法	戰爭
們無法	組織
們無法	最重
們無法	這種
們無法	作者
們無法	最終
們無法	製作
獵風	在
獵風	這
獵風	中
獵風	自
獵風	之
獵風	子
獵風	作
獵風	主
它能造	衛星
它能造	微型
它能造	尾形
它能造	微行
它能造	為幸
它能造	衛星電視
它能造	微星
它能造	衛星導航
要低碳	晶片
要低碳	精品
要低碳	敬佩
要低碳	精闢
要低碳	鏡片
要低碳	晶片組
要低碳	晶片卡
要低碳	精品店
體化的	方向
體化的	方相
體化的	芳香
體化的	方向盤
體化的	方向感
體化的	方向鍵
體化的	方向燈
體化的	芳香劑
個轉折	但是
個轉折	都是
個轉折	第三
個轉折	電視
個轉折	當時
個轉折	都市
個轉折	多少
個轉折	第四
鄉鎮	學
鄉鎮	下
鄉鎮	行
鄉鎮	心
鄉鎮	現
鄉鎮	新
鄉鎮	還
鄉鎮	小
豬	學生
豬	先生
豬	小時
豬	顯示
豬	學術
豬	像是
豬	形式
豬	縣市
特有	生
特有	聲
特有	省
特有	升
特有	勝
特有	盛
特有	聖
特有	剩
加動詞	表示
加動詞	標示
加動詞	標示出
加動詞	表示出
加動詞	表示出來
加動詞	表述
加動詞	標售
加動詞	標上
灣需要	穩定
灣需要	穩定的
灣需要	問鼎
灣需要	穩定性
灣需要	文定
灣需要	穩定下來
灣需要	穩定感
灣需要	穩定劑
費德廉	等
費德廉	登
費德廉	燈
費德廉	鄧
費德廉	瞪
費德廉	等等
費德廉	凳
費德廉	等於
千層	但
千層	單
千層	當
千層	石
千層	擔
千層	彈
千層	蛋
千層	淡
時報新	聞
時報新	我
時報新	為
時報新	於
時報新	文
時報新	外
時報新	我們
時報新	無
年	時
年	是
年	十
年	世
年	事
年	實
年	市
年	提
南路與	仁愛
南路與	忍耐
南路與	仁愛路
南路與	仁愛醫院
南路與	仁愛鄉
南路與	仁愛國小
南路與	仁愛國中
南路與	仁愛區
特別	是
特別	時
特別	十
特別	事
特別	實
特別	市
特別	提
特別	使
清代	官方
清代	關防
清代	官方的
清代	慣防
清代	官方人士
清代	廣泛
清代	光復
清代	慣犯
建了一	個
建了一	各
建了一	格
建了一	個人
建了一	歌
建了一	革
建了一	哥
建了一	更
推動政	黨外
推動政	黨外人士
推動政	黨務
推動政	黨國
推動政	蛋糕
推動政	當晚
推動政	擔綱
推動政	耽擱
年	畢業
年	畢業生
年	必要
年	表演
年	編譯
年	比喻
年	邊緣
年	必要的
全	球
全	求
全	秋
全	邱
全	龜
全	丘
全	仇
全	球員
道平台	正式
道平台	正是
道平台	證實
道平台	徵收
道平台	證書
道平台	正視
道平台	鎮公所
道平台	徵稅
卻使得	杜鵑花
卻使得	杜鵑花城
卻使得	獨居
卻使得	杜鵑
卻使得	獨具
卻使得	杜絕
卻使得	對決
卻使得	斷絕
年	體育
年	天涯
年	體驗
年	天意
年	天佑
年	提議
年	天演
年	田野
作者	什麼
作者	生命
作者	說明
作者	上面
作者	甚麼
作者	市民
作者	書面
作者	數目
次成為	還
次成為	選
次成為	縣
次成為	宣
次成為	旋
次成為	選擇
次成為	懸
次成為	玄
北案例	一
北案例	有
北案例	以
北案例	要
北案例	也
北案例	於
北案例	與
北案例	說
薩諾的	作品
薩諾的	作品集
薩諾的	作品展覽
薩諾的	左派
薩諾的	作嘔
薩諾的	作陪
薩諾的	左旁
薩諾的	做嘔
鍵評論	網
鍵評論	望
鍵評論	往
鍵評論	王
鍵評論	忘
鍵評論	亡
鍵評論	網路
鍵評論	旺
設計局	在
設計局	再
設計局	載
設計局	災
設計局	仔
設計局	在台
設計局	在於
設計局	栽
方登錄	資料
方登錄	這裡
方登錄	治療
方登錄	專利
方登錄	整理
方登錄	做了
方登錄	再來
方登錄	之類
愛國	天下
愛國	特性
愛國	天性
愛國	同學
愛國	天線
愛國	體系
愛國	台下
愛國	提醒
代興起	後
代興起	候
代興起	厚
代興起	后
代興起	猴
代興起	侯
代興起	後來
代興起	喉
下水也	不
下水也	部
下水也	不要
下水也	不會
下水也	不是
下水也	步
下水也	布
下水也	補
在繪畫	上有
在繪畫	商業
在繪畫	上游
在繪畫	上演
在繪畫	上映
在繪畫	上揚
在繪畫	上衣
在繪畫	上癮
今日	新聞
今日	新聞局
今日	新聞系
今日	新聞稿
今日	新聞學
今日	行文
今日	新聞界
今日	新聞部
政府	並無
政府	並無二致
政府	並無不當
政府	並無大礙
政府	並無不可
政府	兵無血刃
政府	並未
政府	餅乾
如果只	看
如果只	刊
如果只	看到
如果只	堪
如果只	抗
如果只	砍
如果只	康
如果只	勘
年也先	後
年也先	行
年也先	會
年也先	和
年也先	好
年也先	很
年也先	還
年也先	合
小蕃	書
小蕃	數
小蕃	術
小蕃	說
小蕃	屬
小蕃	樹
小蕃	署
小蕃	輸
等	的
等	地
等	第
等	底
等	低
等	定
等	電
等	點
髮即可	完成
髮即可	晚餐
髮即可	王朝
髮即可	往常
髮即可	完成後
髮即可	玩出
髮即可	望塵
髮即可	晚餐後
有紀錄	就
有紀錄	九
有紀錄	究
有紀錄	久
有紀錄	酒
有紀錄	舊
有紀錄	救
有紀錄	就是
然保育	書
然保育	數
然保育	術
然保育	說
然保育	屬
然保育	樹
然保育	署
然保育	輸
立法院	在
立法院	之
立法院	長
立法院	正
立法院	這
立法院	中
立法院	自
立法院	子
膜病變	的
膜病變	得
膜病變	地
膜病變	德
膜病變	得到
膜病變	等
膜病變	的話
膜病變	得很
台灣原	住民
台灣原	著名
台灣原	著名的
台灣原	註明
台灣原	注明
台灣原	主名
台灣原	朱明
台灣原	煮茗
深受日	本市
深受日	本事
深受日	本身
深受日	本是
深受日	本省
深受日	本書
深受日	本色
深受日	本生
個工	作
個工	做
個工	昨
個工	座
個工	左
個工	坐
個工	作業
個工	作為
任教	電腦
任教	東尼
任教	多年
任教	當年
任教	東南
任教	都能
任教	黨內
任教	大腦
繁殖分	開
繁殖分	凱
繁殖分	開始
繁殖分	開發
繁殖分	豈
繁殖分	開放
繁殖分	慨
繁殖分	咳
六合夜	是
六合夜	時
六合夜	上
六合夜	所
六合夜	十
六合夜	生
六合夜	說
六合夜	事
是表演	一
是表演	員
是表演	說
是表演	有
是表演	藝
是表演	以
是表演	要
是表演	也
離不超	過
離不超	國
離不超	果
離不超	郭
離不超	國家
離不超	國際
離不超	鍋
離不超	國內
全部有	明文規定
全部有	明文
全部有	名為
全部有	名望
全部有	明王
全部有	明晚
全部有	名古屋
全部有	命為
件發生	是
件發生	時
件發生	上
件發生	所
件發生	十
件發生	生
件發生	說
件發生	事
在農田	更重
在農田	更糟
在農田	更正
在農田	耕作
在農田	更在
在農田	耕種
在農田	更直
在農田	庚子
業署出	不
業署出	版
業署出	並
業署出	寶
業署出	部
業署出	本
業署出	比
業署出	把
樓頂有	天文
樓頂有	天王
樓頂有	天文學
樓頂有	天完
樓頂有	天文台
樓頂有	天文學家
樓頂有	天文館
樓頂有	天物
評鑑	為
評鑑	位
評鑑	委
評鑑	未
評鑑	維
評鑑	味
評鑑	衛
評鑑	謂
蒙名拉	西
蒙名拉	學
蒙名拉	下
蒙名拉	行
蒙名拉	心
蒙名拉	現
蒙名拉	新
蒙名拉	還
不認為	整體
不認為	整天
不認為	政壇
不認為	枕頭
不認為	正統
不認為	陣頭
不認為	偵探
不認為	政體
綠能	分
綠能	份
綠能	紛
綠能	風
綠能	粉
綠能	奮
綠能	氛
綠能	芬
首批	一
首批	有
首批	以
首批	要
首批	也
首批	於
首批	與
首批	說
無	效
無	線
無	限
無	學
無	下
無	行
無	心
無	現
人在	來台
人在	兩天
人在	立體
人在	龍頭
人在	老頭
人在	來聽
人在	老天
人在	裡頭
兩人卻	開
兩人卻	凱
兩人卻	開始
兩人卻	開發
兩人卻	豈
兩人卻	開放
兩人卻	慨
兩人卻	咳
別關注	國
別關注	過
別關注	果
別關注	郭
別關注	國家
別關注	國際
別關注	鍋
別關注	過去
頭是表	演員
頭是表	演藝
頭是表	揚言
頭是表	演繹
頭是表	演藝圈
頭是表	演義
頭是表	揚揚
頭是表	研議
灣書寫	十六
灣書寫	設立
灣書寫	順利
灣書寫	森林
灣書寫	蘇聯
灣書寫	數量
灣書寫	實力
灣書寫	市立
中斷時	如
中斷時	入
中斷時	女
中斷時	如果
中斷時	若
中斷時	乳
中斷時	如何
中斷時	儒
風味	出
風味	成
風味	此
風味	長
風味	次
風味	重
風味	才
風味	從
薯藤市	在
薯藤市	中
薯藤市	政
薯藤市	之
薯藤市	長
薯藤市	主
薯藤市	值
薯藤市	這
前瞻火	車
前瞻火	就
前瞻火	家
前瞻火	其
前瞻火	及
前瞻火	經
前瞻火	機
前瞻火	進
塊香菜	的
塊香菜	大
塊香菜	到
塊香菜	都
塊香菜	地
塊香菜	得
塊香菜	對
塊香菜	多
午節毫	五個
午節毫	無關
午節毫	無辜
午節毫	武功
午節毫	烏龜
午節毫	無故
午節毫	蜈蚣
午節毫	無怪
優秀立	於
優秀立	我
優秀立	為
優秀立	文
優秀立	外
優秀立	我們
優秀立	無
優秀立	問
戰後	人口
戰後	入口
戰後	認可
戰後	人客
戰後	任課
戰後	讓開
戰後	榮枯
戰後	入庫
第一條	快速
第一條	快速的
第一條	快速道路
第一條	快速鍵
第一條	快速球
第一條	快上
第一條	快說
第一條	快手
他	只
他	支
他	之
他	知
他	至
他	制
他	指
他	直
二	十
二	是
二	世
二	手
二	時
二	上
二	所
二	生
疊字名	字
疊字名	自
疊字名	子
疊字名	資
疊字名	自己
疊字名	仔
疊字名	齊
疊字名	滋
全會的	報告
全會的	報告書
全會的	報告案
全會的	報告給
全會的	報告出來
全會的	包括
全會的	保固
全會的	包裹
修復內	容
修復內	榮
修復內	融
修復內	容積
修復內	容易
修復內	容許
修復內	溶
修復內	蓉
公共媒	體
公共媒	提
公共媒	題
公共媒	天
公共媒	替
公共媒	調
公共媒	條
公共媒	聽
等人為	因素
等人為	音速
等人為	銀粟
等人為	音素
等人為	罌粟
等人為	飲食
等人為	隱私
等人為	音色
逾	一起
逾	以前
逾	一切
逾	引起
逾	一千
逾	一群
逾	儀器
逾	一起來
只要求	產生
只要求	措施
只要求	城市
只要求	程式
只要求	從事
只要求	測試
只要求	廠商
只要求	才是
兩天不	到
兩天不	的
兩天不	得
兩天不	大
兩天不	對
兩天不	但
兩天不	斷
兩天不	定
高	校
高	興
高	學
高	下
高	行
高	心
高	現
高	新
藤市值	不
藤市值	部
藤市值	本
藤市值	比
藤市值	把
藤市值	表
藤市值	被
藤市值	保
不是一	長
不是一	張
不是一	章
不是一	障
不是一	掌
不是一	漲
不是一	帳
不是一	彰
人投入	報導
人投入	不得
人投入	不到
人投入	不斷
人投入	不但
人投入	表達
人投入	不多
人投入	別的
具與小	辦
具與小	版
具與小	半
具與小	般
具與小	班
具與小	板
具與小	伴
具與小	扮
要修理	來安
要修理	兩岸
要修理	戀愛
要修理	李敖
要修理	罹癌
要修理	憐愛
要修理	令嬡
要修理	令愛
也討論	這種
也討論	組織
也討論	政治
也討論	作者
也討論	在做
也討論	製作
也討論	著作
也討論	在在
兩條海	的
兩條海	地
兩條海	底
兩條海	第
兩條海	低
兩條海	定
兩條海	電
兩條海	點
下迅速	現
下迅速	先
下迅速	見
下迅速	線
下迅速	縣
下迅速	顯
下迅速	限
下迅速	想
必須先	風情
必須先	分清
必須先	分歧
必須先	分期
必須先	風氣
必須先	風琴
必須先	分錢
必須先	封起
台灣	第一
台灣	電影
台灣	第一個
台灣	定要
台灣	第一次
台灣	定義
台灣	低於
台灣	釣魚
紀錄與	分布
紀錄與	分佈
紀錄與	分部
紀錄與	分不清
紀錄與	分布區
紀錄與	縫補
紀錄與	分佈區
紀錄與	分不開
術研究	機構
術研究	結果
術研究	價格
術研究	經過
術研究	幾個
術研究	結構
術研究	機關
術研究	儘管
連下水	也不
連下水	也不是
連下水	也不會
連下水	也不能
連下水	也不在
連下水	也不到
連下水	夜不閉戶
連下水	因而
另一	方
另一	放
另一	防
另一	房
另一	方面
另一	訪
另一	芳
另一	妨
日	同時
日	同事
日	同聲
日	同是
日	同上
日	通俗
日	同生
日	通識
注入活	是
注入活	水
注入活	時
注入活	上
注入活	所
注入活	十
注入活	生
注入活	說
報告中	進
報告中	間
報告中	加
報告中	幾
報告中	將
報告中	其
報告中	期
報告中	接
日	才對
日	菜單
日	裁定
日	才得
日	踩到
日	才到
日	才多
日	猜到
立委	在
立委	這
立委	中
立委	自
立委	之
立委	子
立委	作
立委	主
蛾目擊	紀錄
蛾目擊	建立
蛾目擊	記錄
蛾目擊	距離
蛾目擊	交流
蛾目擊	經理
蛾目擊	將來
蛾目擊	家裡
如果	自己
如果	最近
如果	增加
如果	直接
如果	之間
如果	資金
如果	專家
如果	逐漸
年	提出
年	天窗
年	剔除
年	踢出
年	跳出
年	提出來
年	貼出
年	挑出
今	日新
今	日下
今	日薪
今	日新月異
今	日新又新
今	日校
今	日夕
今	日息
楊維哲	在
楊維哲	再
楊維哲	載
楊維哲	災
楊維哲	仔
楊維哲	栽
楊維哲	宰
楊維哲	在台
憶補回	了
憶補回	來
憶補回	理
憶補回	力
憶補回	裡
憶補回	立
憶補回	路
憶補回	利
民俗	國外
民俗	顧問
民俗	國王
民俗	國文
民俗	國務
民俗	鼓舞
民俗	古文
民俗	過往
郁婷闖	奧運
郁婷闖	奧運會
郁婷闖	奧運村
郁婷闖	奧運選手
郁婷闖	熬夜
郁婷闖	奧援
郁婷闖	遨遊
郁婷闖	奧義
新聞	工作者
新聞	工作證
新聞	工作
新聞	公眾
新聞	共組
新聞	供作
新聞	工作站
新聞	公族
運	代表
運	大部
運	都不
運	動筆
運	多半
運	東北
運	蛋白
運	第八
們無法	最
們無法	組
們無法	作
們無法	族
們無法	足
們無法	做
們無法	最後
們無法	祖
基氣生	跟
基氣生	根
基氣生	更
基氣生	根據
基氣生	根本
基氣生	更多
基氣生	耕
基氣生	更加
生時他	組織
生時他	在做
生時他	政治
生時他	這種
生時他	作者
生時他	製作
生時他	著作
生時他	真正
美科技	局
美科技	就
美科技	家
美科技	其
美科技	及
美科技	經
美科技	機
美科技	進
但	它是
但	他是
但	她是
但	踏實
但	台視
但	探視
但	態勢
但	唐詩
聲明或	不得
聲明或	不到
聲明或	不斷
聲明或	不但
聲明或	不多
聲明或	報導
聲明或	不對
聲明或	不大
寫	相同
寫	夏天
寫	鄉土
寫	下台
寫	先天
寫	線條
寫	蕭條
寫	相通
又要求	典禮
又要求	電力
又要求	店裡
又要求	電路
又要求	點來
又要求	電量
又要求	電流
又要求	電纜
的農業	經濟
的農業	經濟部
的農業	經濟學
的農業	境界
的農業	經建
的農業	經紀
的農業	警局
的農業	經濟學家
最後一	人
最後一	如
最後一	日
最後一	然
最後一	入
最後一	女
最後一	任
最後一	認
局英文	關
局英文	觀
局英文	管
局英文	官
局英文	館
局英文	光
局英文	慣
局英文	冠
細	節
細	就
細	家
細	其
細	及
細	經
細	機
細	進
裁定最	後
裁定最	好
裁定最	會
裁定最	和
裁定最	很
裁定最	還
裁定最	行
裁定最	合
帶隊	中
帶隊	長
帶隊	這
帶隊	爭
帶隊	戰
帶隊	之
帶隊	主
帶隊	者
收入	非常
收入	發出
收入	付出
收入	廢除
收入	分成
收入	放出
收入	風潮
收入	諷刺
敦南店	中
敦南店	在
敦南店	這
敦南店	自
敦南店	之
敦南店	子
敦南店	作
敦南店	主
最	新版
最	細胞
最	宣布
最	小白
最	性別
最	小便
最	小班
最	小寶
度進入	聖馬利諾
度進入	生命
度進入	聲明
度進入	生命力
度進入	聖母
度進入	聲母
度進入	生民
度進入	生米
年高	雄
年高	兄
年高	熊
年高	胸
年高	兇
年高	凶
年高	洶
年高	兄弟
與	大
與	的
與	電
與	動
與	當
與	第
與	東
與	到
二	十年
二	十年前
二	十年後
二	室內
二	十男
二	市內
二	侍女
二	仕女
整體報	告
整體報	個
整體報	國
整體報	家
整體報	過
整體報	公
整體報	高
整體報	工
東	南亞
東	南洋
東	南一
東	那一
東	難以
東	那樣
東	你要
東	農業
是因為	不
是因為	部
是因為	步
是因為	布
是因為	補
是因為	佈
是因為	捕
是因為	不是
茶藝月	可
茶藝月	會
茶藝月	刊
茶藝月	看
茶藝月	開
茶藝月	可以
茶藝月	科
茶藝月	考
圍牆佈	強硬
圍牆佈	搶眼
圍牆佈	強有力
圍牆佈	牆垣
圍牆佈	強顏
圍牆佈	槍眼
圍牆佈	搶運
圍牆佈	牆緣
需要修	理
需要修	力
需要修	裡
需要修	立
需要修	利
需要修	了
需要修	例
需要修	李
材料利	用
材料利	永
材料利	擁
材料利	用來
材料利	勇
材料利	用戶
材料利	用途
材料利	用於
位博士	誕生
位博士	誕生地
位博士	蛋生雞
位博士	單身貴族
位博士	誕生石
位博士	但是
位博士	當時
位博士	單身
仁堅訪	問
仁堅訪	我
仁堅訪	為
仁堅訪	於
仁堅訪	文
仁堅訪	外
仁堅訪	我們
仁堅訪	無
台中四	我
台中四	為
台中四	於
台中四	文
台中四	外
台中四	我們
台中四	無
台中四	問
歲拿到	的
歲拿到	大
歲拿到	多
歲拿到	地
歲拿到	達
歲拿到	第
歲拿到	當
歲拿到	底
票證基	的
票證基	地
票證基	底
票證基	第
票證基	地方
票證基	低
票證基	定
票證基	電
科學	一起
科學	要求
科學	以前
科學	尤其
科學	一切
科學	引起
科學	一千
科學	有趣
計畫	中小
計畫	這些
計畫	資訊
計畫	中旬
計畫	中興
計畫	主席
計畫	作息
計畫	中縣
他	品質
他	片子
他	片中
他	批准
他	品種
他	憑著
他	偏重
他	憑證
新聞系	教授
新聞系	角色
新聞系	教師
新聞系	教室
新聞系	教書
新聞系	叫聲
新聞系	交涉
新聞系	教士
再不趕	會
再不趕	快
再不趕	塊
再不趕	快樂
再不趕	快速
再不趕	筷
再不趕	檜
再不趕	會計
保留	想要
保留	現有
保留	限於
保留	享有
保留	嫌疑
保留	相遇
保留	現有的
保留	現已
中霧峰	光復
中霧峰	光復節
中霧峰	光復路
中霧峰	光復南路
中霧峰	光復會
中霧峰	光復鄉
中霧峰	光輻射
中霧峰	光復國小
日才定	研
日才定	演
日才定	言
日才定	驗
日才定	眼
日才定	嚴
日才定	樣
日才定	延
斯	灣
斯	為
斯	我
斯	維
斯	王
斯	於
斯	文
斯	外
一個	是
一個	市
一個	私
一個	時
一個	屬
一個	上
一個	所
一個	十
觀光之	研究
觀光之	研究所
觀光之	菸酒
觀光之	研究院
觀光之	煙酒
觀光之	研究員
觀光之	研究生
觀光之	研究室
用系統	他
用系統	台
用系統	天
用系統	體
用系統	提
用系統	題
用系統	同
用系統	她
件到指	定
件到指	訂
件到指	定位
件到指	頂
件到指	定會
件到指	丁
件到指	定要
件到指	定是
小蕃薯	並不
小蕃薯	爸爸
小蕃薯	不必
小蕃薯	版本
小蕃薯	北部
小蕃薯	八百
小蕃薯	寶寶
小蕃薯	不變
最	近
最	具
