taiwanese-basic:81	initials	al	an-lo̍k
taiwanese-basic:80	full	ansim	an-sim
taiwanese-basic:80	prefix	ans	an-sim
taiwanese-basic:80	initials	as	an-sim
taiwanese-basic:5402	full	anui	an-ùi
taiwanese-basic:5402	prefix	an	an-ùi
taiwanese-basic:5402	initials	au	an-ùi
taiwanese-basic:82	full	anun	an-ún
taiwanese-basic:82	prefix	an	an-ún
taiwanese-basic:82	initials	au	an-ún
taiwanese-basic:93	full	ang	ang
taiwanese-basic:93	prefix	an	ang
taiwanese-basic:93	initials	a	ang
taiwanese-basic:94	full	angboo	ang-bó͘
taiwanese-basic:94	prefix	ang	ang-bó͘
taiwanese-basic:94	initials	ab	ang-bó͘
taiwanese-basic:91	full	anga	ang-á
taiwanese-basic:91	prefix	an	ang-á
taiwanese-basic:91	initials	aa	ang-á
taiwanese-basic:92	full	angatoo	ang-á tô͘
taiwanese-basic:92	prefix	anga	ang-á tô͘
taiwanese-basic:92	initials	aat	ang-á tô͘
taiwanese-basic:5275	full	angatoo	ang-á-tô͘
taiwanese-basic:5275	prefix	anga	ang-á-tô͘
taiwanese-basic:5275	initials	aat	ang-á-tô͘
taiwanese-basic:98	full	appek	ap-pek
taiwanese-basic:98	prefix	app	ap-pek
taiwanese-basic:98	initials	ap	ap-pek
taiwanese-basic:99	full	at	at
taiwanese-basic:99	prefix	a	at
taiwanese-basic:99	initials	a	at
taiwanese-basic:3952	full	au	au
taiwanese-basic:3952	prefix	a	au
taiwanese-basic:3952	initials	a	au
taiwanese-basic:120	full	auchiu	au-chiu
taiwanese-basic:120	prefix	auc	au-chiu
taiwanese-basic:120	initials	ac	au-chiu
taiwanese-basic:116	full	aua	au-á
taiwanese-basic:116	prefix	au	au-á
taiwanese-basic:116	initials	aa	au-á
taiwanese-basic:97	full	ap	a̍p
taiwanese-basic:97	prefix	a	a̍p
taiwanese-basic:97	initials	a	a̍p
taiwanese-basic:128	full	bah	bah
taiwanese-basic:128	prefix	ba	bah
taiwanese-basic:128	initials	b	bah
taiwanese-basic:137	full	bahsuh	bah-suh
taiwanese-basic:137	prefix	bah	bah-suh
taiwanese-basic:137	initials	bs	bah-suh
taiwanese-basic:136	full	bahthng	bah-thng
taiwanese-basic:136	prefix	baht	bah-thng
taiwanese-basic:136	initials	bt	bah-thng
taiwanese-basic:160	full	bakchui	bak chúi
taiwanese-basic:160	prefix	bakc	bak chúi
taiwanese-basic:160	initials	bc	bak chúi
taiwanese-basic:183	full	bat	bat
taiwanese-basic:183	prefix	ba	bat
taiwanese-basic:183	initials	b	bat
taiwanese-basic:4091	full	batsesu	bat sè-sū
taiwanese-basic:4091	prefix	bats	bat sè-sū
taiwanese-basic:4091	initials	bss	bat sè-sū
taiwanese-basic:150	full	bakbai	ba̍k-bâi
taiwanese-basic:150	prefix	bak	ba̍k-bâi
taiwanese-basic:150	initials	bb	ba̍k-bâi
taiwanese-basic:4037	full	bakchhiunnsaihu	ba̍k-chhiūⁿ sai-hū
taiwanese-basic:4037	prefix	bakchhiu	ba̍k-chhiūⁿ sai-hū
taiwanese-basic:4037	initials	bcsh	ba̍k-chhiūⁿ sai-hū
taiwanese-basic:158	full	bakchhiunnsaihu	ba̍k-chhiūⁿ-sai-hū
taiwanese-basic:158	prefix	bakchhiu	ba̍k-chhiūⁿ-sai-hū
taiwanese-basic:158	initials	bcsh	ba̍k-chhiūⁿ-sai-hū
taiwanese-basic:1000	full	bakchiap	ba̍k-chiap
taiwanese-basic:1000	prefix	bakc	ba̍k-chiap
taiwanese-basic:1000	initials	bc	ba̍k-chiap
taiwanese-basic:147	full	bakchiu	ba̍k-chiu
taiwanese-basic:147	prefix	bakc	ba̍k-chiu
taiwanese-basic:147	initials	bc	ba̍k-chiu
taiwanese-basic:152	full	bakchiujin	ba̍k-chiu-jîn
taiwanese-basic:152	prefix	bakch	ba̍k-chiu-jîn
taiwanese-basic:152	initials	bcj	ba̍k-chiu-jîn
taiwanese-basic:151	full	bakchiumoo	ba̍k-chiu-mo͘
taiwanese-basic:151	prefix	bakch	ba̍k-chiu-mo͘
taiwanese-basic:151	initials	bcm	ba̍k-chiu-mo͘
taiwanese-basic:153	full	bakchiuphoe	ba̍k-chiu-phôe
taiwanese-basic:153	prefix	bakchi	ba̍k-chiu-phôe
taiwanese-basic:153	initials	bcp	ba̍k-chiu-phôe
taiwanese-basic:159	full	bakchui	ba̍k-chúi
taiwanese-basic:159	prefix	bakc	ba̍k-chúi
taiwanese-basic:159	initials	bc	ba̍k-chúi
taiwanese-basic:154	full	bakioh	ba̍k-io̍h
taiwanese-basic:154	prefix	bak	ba̍k-io̍h
taiwanese-basic:154	initials	bi	ba̍k-io̍h
taiwanese-basic:149	full	bakiu	ba̍k-iû
taiwanese-basic:149	prefix	bak	ba̍k-iû
taiwanese-basic:149	initials	bi	ba̍k-iû
taiwanese-basic:161	full	bakkiah	ba̍k-kia̍h
taiwanese-basic:161	prefix	bakk	ba̍k-kia̍h
taiwanese-basic:161	initials	bk	ba̍k-kia̍h
taiwanese-basic:156	full	bakkiann	ba̍k-kiàⁿ
taiwanese-basic:156	prefix	bakk	ba̍k-kiàⁿ
taiwanese-basic:156	initials	bk	ba̍k-kiàⁿ
taiwanese-basic:146	full	baksai	ba̍k-sái
taiwanese-basic:146	prefix	bak	ba̍k-sái
taiwanese-basic:146	initials	bs	ba̍k-sái
taiwanese-basic:155	full	baksaiko	ba̍k-sái-ko
taiwanese-basic:155	prefix	baks	ba̍k-sái-ko
taiwanese-basic:155	initials	bsk	ba̍k-sái-ko
taiwanese-basic:127	full	bat	ba̍t
taiwanese-basic:127	prefix	ba	ba̍t
taiwanese-basic:127	initials	b	ba̍t
taiwanese-basic:3701	full	batbatbat	ba̍t-ba̍t-ba̍t
taiwanese-basic:3701	prefix	batba	ba̍t-ba̍t-ba̍t
taiwanese-basic:3701	initials	bbb	ba̍t-ba̍t-ba̍t
taiwanese-basic:185	full	batsat	ba̍t-sat
taiwanese-basic:185	prefix	bat	ba̍t-sat
taiwanese-basic:185	initials	bs	ba̍t-sat
taiwanese-basic:188	full	bauh	ba̍uh
taiwanese-basic:188	prefix	ba	ba̍uh
taiwanese-basic:188	initials	b	ba̍uh
taiwanese-basic:216	full	beh	beh
taiwanese-basic:216	prefix	be	beh
taiwanese-basic:216	initials	b	beh
taiwanese-basic:3860	full	behpiah	beh-piah
taiwanese-basic:3860	prefix	behp	beh-piah
taiwanese-basic:3860	initials	bp	beh-piah
taiwanese-basic:1351	full	behge	be̍h-gê
taiwanese-basic:1351	prefix	beh	be̍h-gê
taiwanese-basic:1351	initials	bg	be̍h-gê
taiwanese-basic:213	full	beha	be̍h-á
taiwanese-basic:213	prefix	be	be̍h-á
taiwanese-basic:213	initials	ba	be̍h-á
taiwanese-basic:214	full	behachiu	be̍h-á-chiú
taiwanese-basic:214	prefix	beha	be̍h-á-chiú
taiwanese-basic:214	initials	bac	be̍h-á-chiú
taiwanese-basic:219	full	beklengsiann	be̍k-léng-siâⁿ
taiwanese-basic:219	prefix	beklen	be̍k-léng-siâⁿ
taiwanese-basic:219	initials	bls	be̍k-léng-siâⁿ
taiwanese-basic:220	full	beksiong	be̍k-sióng
taiwanese-basic:220	prefix	beks	be̍k-sióng
taiwanese-basic:220	initials	bs	be̍k-sióng
taiwanese-basic:221	full	beksi	be̍k-sī
taiwanese-basic:221	prefix	bek	be̍k-sī
taiwanese-basic:221	initials	bs	be̍k-sī
taiwanese-basic:222	full	beksilok	be̍k-sī lo̍k
taiwanese-basic:222	prefix	beks	be̍k-sī lo̍k
taiwanese-basic:222	initials	bsl	be̍k-sī lo̍k
taiwanese-basic:255	full	biat	bia̍t
taiwanese-basic:255	prefix	bi	bia̍t
taiwanese-basic:255	initials	b	bia̍t
taiwanese-basic:256	full	biatbong	bia̍t-bông
taiwanese-basic:256	prefix	biat	bia̍t-bông
taiwanese-basic:256	initials	bb	bia̍t-bông
taiwanese-basic:257	full	bih	bih
taiwanese-basic:257	prefix	bi	bih
taiwanese-basic:257	initials	b	bih
taiwanese-basic:258	full	bihsiochhoe	bih sio chhōe
taiwanese-basic:258	prefix	bihsio	bih sio chhōe
taiwanese-basic:258	initials	bsc	bih sio chhōe
taiwanese-basic:244	full	bian	bián
taiwanese-basic:244	prefix	bi	bián
taiwanese-basic:244	initials	b	bián
taiwanese-basic:245	full	biankhi	bián khì
taiwanese-basic:245	prefix	bian	bián khì
taiwanese-basic:245	initials	bk	bián khì
taiwanese-basic:248	full	bianchit	bián-chit
taiwanese-basic:248	prefix	bian	bián-chit
taiwanese-basic:248	initials	bc	bián-chit
taiwanese-basic:247	full	bianle	bián-lē
taiwanese-basic:247	prefix	bia	bián-lē
taiwanese-basic:247	initials	bl	bián-lē
taiwanese-basic:2958	full	biaulekkoan	biâu-le̍k koān
taiwanese-basic:2958	prefix	biaule	biâu-le̍k koān
taiwanese-basic:2958	initials	blk	biâu-le̍k koān
taiwanese-basic:292	full	bio	bió
taiwanese-basic:292	prefix	bi	bió
taiwanese-basic:292	initials	b	bió
taiwanese-basic:293	full	bio	biô
taiwanese-basic:293	prefix	bi	biô
taiwanese-basic:293	initials	b	biô
taiwanese-basic:249	full	bianbok	biān-bo̍k
taiwanese-basic:249	prefix	bian	biān-bo̍k
taiwanese-basic:249	initials	bb	biān-bo̍k
taiwanese-basic:249	full	bianchu	biān-chú
taiwanese-basic:249	prefix	bian	biān-chú
taiwanese-basic:249	initials	bc	biān-chú
taiwanese-basic:291	full	bio	biō
taiwanese-basic:291	prefix	bi	biō
taiwanese-basic:291	initials	b	biō
taiwanese-basic:294	full	bit	bi̍t
taiwanese-basic:294	prefix	bi	bi̍t
taiwanese-basic:294	initials	b	bi̍t
taiwanese-basic:3754	full	bitphang	bi̍t phang
taiwanese-basic:3754	prefix	bitp	bi̍t phang
taiwanese-basic:3754	initials	bp	bi̍t phang
taiwanese-basic:296	full	bitgoat	bi̍t-goa̍t
taiwanese-basic:296	prefix	bitg	bi̍t-goa̍t
taiwanese-basic:296	initials	bg	bi̍t-goa̍t
taiwanese-basic:297	full	bitgoatliheng	bi̍t-goa̍t lí-hêng
taiwanese-basic:297	prefix	bitgoat	bi̍t-goa̍t lí-hêng
taiwanese-basic:297	initials	bglh	bi̍t-goa̍t lí-hêng
taiwanese-basic:301	full	bitgi	bi̍t-gī
taiwanese-basic:301	prefix	bit	bi̍t-gī
taiwanese-basic:301	initials	bg	bi̍t-gī
taiwanese-basic:298	full	bithoe	bi̍t-hōe
taiwanese-basic:298	prefix	bit	bi̍t-hōe
taiwanese-basic:298	initials	bh	bi̍t-hōe
taiwanese-basic:299	full	bitko	bi̍t-kò
taiwanese-basic:299	prefix	bit	bi̍t-kò
taiwanese-basic:299	initials	bk	bi̍t-kò
taiwanese-basic:295	full	bitphang	bi̍t-phang
taiwanese-basic:295	prefix	bitp	bi̍t-phang
taiwanese-basic:295	initials	bp	bi̍t-phang
taiwanese-basic:300	full	bittam	bi̍t-tâm
taiwanese-basic:300	prefix	bit	bi̍t-tâm
taiwanese-basic:300	initials	bt	bi̍t-tâm
taiwanese-basic:340	full	boah	boah
taiwanese-basic:340	prefix	bo	boah
taiwanese-basic:340	initials	b	boah
taiwanese-basic:343	full	boahbakioh	boah ba̍k io̍h
taiwanese-basic:343	prefix	boahb	boah ba̍k io̍h
taiwanese-basic:343	initials	bbi	boah ba̍k io̍h
taiwanese-basic:1751	full	boahhoe	boah hoe
taiwanese-basic:1751	prefix	boah	boah hoe
taiwanese-basic:1751	initials	bh	boah hoe
taiwanese-basic:342	full	boahioha	boah io̍h-á
taiwanese-basic:342	prefix	boah	boah io̍h-á
taiwanese-basic:342	initials	bia	boah io̍h-á
taiwanese-basic:341	full	boahiu	boah iû
taiwanese-basic:341	prefix	boa	boah iû
taiwanese-basic:341	initials	bi	boah iû
taiwanese-basic:344	full	boahpiah	boah piah
taiwanese-basic:344	prefix	boah	boah piah
taiwanese-basic:344	initials	bp	boah piah
taiwanese-basic:345	full	boahhun	boah-hún
taiwanese-basic:345	prefix	boah	boah-hún
taiwanese-basic:345	initials	bh	boah-hún
taiwanese-basic:216	full	boeh	boeh
taiwanese-basic:216	prefix	bo	boeh
taiwanese-basic:216	initials	b	boeh
taiwanese-basic:380	full	boehhoa	boeh hó--à
taiwanese-basic:380	prefix	boeh	boeh hó--à
taiwanese-basic:380	initials	bha	boeh hó--à
taiwanese-basic:3124	full	boehkhi	boeh khì
taiwanese-basic:3124	prefix	boeh	boeh khì
taiwanese-basic:3124	initials	bk	boeh khì
taiwanese-basic:3123	full	boehlaikhi	boeh lai-khì
taiwanese-basic:3123	prefix	boehl	boeh lai-khì
taiwanese-basic:3123	initials	blk	boeh lai-khì
taiwanese-basic:4960	full	boehthooboehthoo	boeh thò͘ boeh thò͘
taiwanese-basic:4960	prefix	boehthoo	boeh thò͘ boeh thò͘
taiwanese-basic:4960	initials	btbt	boeh thò͘ boeh thò͘
taiwanese-basic:5154	full	boehtih	boeh ti̍h
taiwanese-basic:5154	prefix	boeh	boeh ti̍h
taiwanese-basic:5154	initials	bt	boeh ti̍h
taiwanese-basic:379	full	boehama	boeh àm-á
taiwanese-basic:379	prefix	boeh	boeh àm-á
taiwanese-basic:379	initials	baa	boeh àm-á
taiwanese-basic:63	full	boehama	boeh-àm-á
taiwanese-basic:63	prefix	boeh	boeh-àm-á
taiwanese-basic:63	initials	baa	boeh-àm-á
taiwanese-basic:63	full	boehamasi	boeh-àm-á-sî
taiwanese-basic:63	prefix	boeha	boeh-àm-á-sî
taiwanese-basic:63	initials	baas	boeh-àm-á-sî
taiwanese-basic:217	full	boeha	boe̍h-á
taiwanese-basic:217	prefix	boe	boe̍h-á
taiwanese-basic:217	initials	ba	boe̍h-á
taiwanese-basic:389	full	bong	bong
taiwanese-basic:389	prefix	bo	bong
taiwanese-basic:389	initials	b	bong
taiwanese-basic:3470	full	boanchiok	boán-chiok
taiwanese-basic:3470	prefix	boanc	boán-chiok
taiwanese-basic:3470	initials	bc	boán-chiok
taiwanese-basic:384	full	bokchai	bo̍k-châi
taiwanese-basic:384	prefix	bokc	bo̍k-châi
taiwanese-basic:384	initials	bc	bo̍k-châi
taiwanese-basic:2980	full	bokkoe	bo̍k-koe
taiwanese-basic:2980	prefix	bok	bo̍k-koe
taiwanese-basic:2980	initials	bk	bo̍k-koe
taiwanese-basic:386	full	boksu	bo̍k-su
taiwanese-basic:386	prefix	bok	bo̍k-su
taiwanese-basic:386	initials	bs	bo̍k-su
taiwanese-basic:387	full	boktek	bo̍k-te̍k
taiwanese-basic:387	prefix	bok	bo̍k-te̍k
taiwanese-basic:387	initials	bt	bo̍k-te̍k
taiwanese-basic:388	full	boktekte	bo̍k-te̍k-tē
taiwanese-basic:388	prefix	bokt	bo̍k-te̍k-tē
taiwanese-basic:388	initials	btt	bo̍k-te̍k-tē
taiwanese-basic:383	full	boktiunn	bo̍k-tiûⁿ
taiwanese-basic:383	prefix	bokt	bo̍k-tiûⁿ
taiwanese-basic:383	initials	bt	bo̍k-tiûⁿ
taiwanese-basic:385	full	boktong	bo̍k-tông
taiwanese-basic:385	prefix	bokt	bo̍k-tông
taiwanese-basic:385	initials	bt	bo̍k-tông
taiwanese-basic:422	full	butchit	bu̍t-chit
taiwanese-basic:422	prefix	butc	bu̍t-chit
taiwanese-basic:422	initials	bc	bu̍t-chit
taiwanese-basic:423	full	butchitchugi	bu̍t-chit chú-gī
taiwanese-basic:423	prefix	butchi	bu̍t-chit chú-gī
taiwanese-basic:423	initials	bccg	bu̍t-chit chú-gī
taiwanese-basic:426	full	butchu	bu̍t-chu
taiwanese-basic:426	prefix	but	bu̍t-chu
taiwanese-basic:426	initials	bc	bu̍t-chu
taiwanese-basic:424	full	butke	bu̍t-kè
taiwanese-basic:424	prefix	but	bu̍t-kè
taiwanese-basic:424	initials	bk	bu̍t-kè
taiwanese-basic:421	full	butli	bu̍t-lí
taiwanese-basic:421	prefix	but	bu̍t-lí
taiwanese-basic:421	initials	bl	bu̍t-lí
taiwanese-basic:425	full	butsek	bu̍t-sek
taiwanese-basic:425	prefix	but	bu̍t-sek
taiwanese-basic:425	initials	bs	bu̍t-sek
taiwanese-basic:138	full	bai	bái
taiwanese-basic:138	prefix	ba	bái
taiwanese-basic:138	initials	b	bái
taiwanese-basic:167	full	ban	bán
taiwanese-basic:167	prefix	ba	bán
taiwanese-basic:167	initials	b	bán
taiwanese-basic:171	full	banchhai	bán chhài
taiwanese-basic:171	prefix	banc	bán chhài
taiwanese-basic:171	initials	bc	bán chhài
taiwanese-basic:170	full	banhoe	bán hoe
taiwanese-basic:170	prefix	ban	bán hoe
taiwanese-basic:170	initials	bh	bán hoe
taiwanese-basic:168	full	bante	bán tê
taiwanese-basic:168	prefix	ban	bán tê
taiwanese-basic:168	initials	bt	bán tê
taiwanese-basic:169	full	banonglai	bán ông-lâi
taiwanese-basic:169	prefix	banon	bán ông-lâi
taiwanese-basic:169	initials	bol	bán ông-lâi
taiwanese-basic:175	full	bang	báng
taiwanese-basic:175	prefix	ba	báng
taiwanese-basic:175	initials	b	báng
taiwanese-basic:176	full	bangta	báng-tà
taiwanese-basic:176	prefix	ban	báng-tà
taiwanese-basic:176	initials	bt	báng-tà
taiwanese-basic:4613	full	bangtau	báng-tàu
taiwanese-basic:4613	prefix	bang	báng-tàu
taiwanese-basic:4613	initials	bt	báng-tàu
taiwanese-basic:175	full	banga	báng-á
taiwanese-basic:175	prefix	ban	báng-á
taiwanese-basic:175	initials	ba	báng-á
taiwanese-basic:125	full	ba	bâ
taiwanese-basic:125	prefix	b	bâ
taiwanese-basic:125	initials	b	bâ
taiwanese-basic:126	full	baioh	bâ-io̍h
taiwanese-basic:126	prefix	bai	bâ-io̍h
taiwanese-basic:126	initials	bi	bâ-io̍h
taiwanese-basic:172	full	ban	bân
taiwanese-basic:172	prefix	ba	bân
taiwanese-basic:172	initials	b	bân
taiwanese-basic:190	full	be	bé
taiwanese-basic:190	prefix	b	bé
taiwanese-basic:190	initials	b	bé
taiwanese-basic:194	full	bebe	bé-bē
taiwanese-basic:194	prefix	be	bé-bē
taiwanese-basic:194	initials	bb	bé-bē
taiwanese-basic:202	full	becho	bé-chô
taiwanese-basic:202	prefix	bec	bé-chô
taiwanese-basic:202	initials	bc	bé-chô
taiwanese-basic:203	full	betiau	bé-tiâu
taiwanese-basic:203	prefix	bet	bé-tiâu
taiwanese-basic:203	initials	bt	bé-tiâu
