full	1002370	o'fu'ku'ro	ofukuro	おふくろ
full	1002390	o'da'i'ji'ni	odaijini	おだいじに
full	1002400	o'ta'ku	otaku	おたく
full	1002410	o'ta'n'jo'u'bi'o'me'de'to'u'go'za'i'ma'su	otanjoubiomedetougozaimasu	おたんじょうびおめでとうございます
full	1002430	o'cha	ocha	おちゃ
full	1002450	o'sha'be'ri	oshaberi	おしゃべり
full	1002470	o'te'n'ki	otenki	おてんき
full	1002500	o'mi'ya'ge	omiyage	おみやげ
full	1002520	o'to'ku	otoku	おとく
full	1002530	o'de'ko	odeko	おでこ
full	1002570	o'tsu'ka're'sa'ma	otsukaresama	おつかれさま
full	1002590	o'to'u'sa'n	otousan	おとうさん
full	1002610	o'na'ka	onaka	おなか
full	1002640	o'ka'e'shi	okaeshi	おかえし
full	1002650	o'ka'a'sa'n	okaasan	おかあさん
full	1002680	o'su'mi'tsu'ki	osumitsuki	おすみつき
full	1002750	o'ha'na'shi'chu'u	ohanashichuu	おはなしちゅう
full	1002770	o'sha're	oshare	おしゃれ
full	1002770	o'sha're	oshare	オシャレ
full	1002790	ka'shi'ko'ma'ri'ma'shi'ta	kashikomarimashita	かしこまりました
full	1002800	ka'shi'ra	kashira	かしら
full	1002840	ka'chi'ka'chi	kachikachi	カチカチ
full	1002840	ko'chi'ko'chi	kochikochi	コチコチ
full	1002910	ka'tto	katto	カッと
full	1002940	ka'na	kana	かな
full	1002940	ka'na'a	kanaa	かなあ
full	1002950	ka'na'wa'na'i	kanawanai	かなわない
full	1002970	ka'mo'shi're'na'i	kamoshirenai	かもしれない
full	1002975	ka'mo'shi're'ma'se'n	kamoshiremasen	かもしれません
full	1002980	ka'ra	kara	から
full	1003040	ka'ra'ri	karari	からり
full	1003060	ka'yo'wa'i	kayowai	かよわい
full	1003090	ga'sa'ga'sa	gasagasa	がさがさ
full	1003100	ga'ta'ga'ta	gatagata	ガタガタ
full	1003100	ga'ta'ga'ta	gatagata	がたがた
full	1003170	ga'kka'ri	gakkari	がっかり
full	1003170	ga'kka'ri	gakkari	ガッカリ
full	1003190	ga'kku'ri	gakkuri	がっくり
full	1003200	ga'sshi'ri	gasshiri	がっしり
full	1003210	ga'tchi'ri	gatchiri	がっちり
full	1003250	ga'bu'ga'bu	gabugabu	がぶがぶ
full	1003280	ga'ya'ga'ya	gayagaya	がやがや
full	1003390	ki'chi'tto	kichitto	きちっと
full	1003400	ki'chi'n'to	kichinto	きちんと
full	1003420	ki'tchi'ri	kitchiri	きっちり
full	1003430	ki'tto	kitto	きっと
full	1003440	ki'ppa'ri	kippari	きっぱり
full	1003450	ki'tsu'i	kitsui	きつい
full	1003490	kyo'ro'kyo'ro	kyorokyoro	キョロキョロ
full	1003490	kyo'ro'kyo'ro	kyorokyoro	きょろきょろ
full	1003500	ki'ra'ki'ra	kirakira	キラキラ
full	1003500	ki'ra'ki'ra	kirakira	きらきら
full	1003550	gi'ko'chi'na'i	gikochinai	ぎこちない
full	1003560	gi'za'gi'za	gizagiza	ギザギザ
full	1003590	gi'sshi'ri	gisshiri	ぎっしり
full	1003600	gyu'u'gyu'u	gyuugyuu	ぎゅうぎゅう
full	1003620	gyu'tto	gyutto	ぎゅっと
full	1003630	gyo'tto	gyotto	ぎょっと
full	1003650	gi'ra'gi'ra	giragira	ギラギラ
full	1003650	gi'ra'gi'ra	giragira	ぎらぎら
full	1003660	gi'ri'gi'ri	girigiri	ぎりぎり
full	1003700	ku'sha'ku'sha	kushakusha	くしゃくしゃ
full	1003710	ku'sha'mi	kushami	くしゃみ
full	1003730	ku'su'gu'tta'i	kusuguttai	くすぐったい
full	1003740	ku'su'gu'ru	kusuguru	くすぐる
full	1003770	ku'ta'ku'ta	kutakuta	くたくた
full	1003790	ku'ta'ba'ru	kutabaru	くたばる
full	1003810	ku'ta'bi're'ru	kutabireru	くたびれる
full	1003840	ku'kki'ri	kukkiri	くっきり
full	1003860	ku'ttsu'ku	kuttsuku	くっつく
full	1003870	ku'ttsu'ke'ru	kuttsukeru	くっつける
full	1003890	ku'do'ku'do	kudokudo	くどくど
full	1003920	ku'ma'na'ku	kumanaku	くまなく
full	1003930	ku'yo'ku'yo	kuyokuyo	くよくよ
full	1003950	ku'ra'be	kurabe	くらべ
full	1003960	ku'ru'ku'ru	kurukuru	くるくる
full	1004040	gu'zu'gu'zu	guzuguzu	ぐずぐず
full	1004060	gu'ssu'ri	gussuri	ぐっすり
full	1004070	gu'tta'ri	guttari	ぐったり
full	1004110	gu'ra'gu'ra	guragura	グラグラ
full	1004140	gu'ru'gu'ru	guruguru	ぐるぐる
full	1004170	ke'ji'me	kejime	けじめ
full	1004200	ke'do	kedo	けど
full	1004310	ko'u	kou	こう
full	1004320	ko'u'i'u	kouiu	こういう
full	1004330	ko'u'su'ru'to	kousuruto	こうすると
full	1004340	ko'u'su're'ba	kousureba	こうすれば
full	1004410	ko'so	koso	こそ
full	1004420	ko'so'ko'so	kosokoso	こそこそ
full	1004480	ko'da'wa'ru	kodawaru	こだわる
full	1004500	ko'chi'ra	kochira	こちら
full	1004500	ko'tchi	kotchi	こっち
full	1004520	ko'sso'ri	kossori	こっそり
full	1004530	ko'tsu'ko'tsu	kotsukotsu	コツコツ
full	1004530	ko'tsu'ko'tsu	kotsukotsu	こつこつ
full	1004540	ko'to'ga'a'ru	kotogaaru	ことがある
full	1004550	ko'to'ga'de'ki'ru	kotogadekiru	ことができる
full	1004570	ko'to'go'to'ku	kotogotoku	ことごとく
full	1004590	ko'to'ni'na'ru	kotoninaru	ことになる
full	1004600	ko'to'ni'yo'tte	kotoniyotte	ことによって
full	1004640	ko'no'ta'me	konotame	このため
full	1004660	ko'no'ho'ka	konohoka	このほか
full	1004690	ko'no'a'i'da	konoaida	このあいだ
full	1004710	ko'no'go'ro	konogoro	このごろ
full	1004750	ko'no'he'n	konohen	このへん
full	1004790	ko're'ka'ra	korekara	これから
full	1004800	ko're'de	korede	これで
full	1004820	ko're'ma'de	koremade	これまで
full	1004830	ko're'ra	korera	これら
full	1004840	ko'ro'ko'ro	korokoro	コロコロ
full	1004880	ko'n'na	konna	こんな
full	1004890	ko'n'na'ni	konnani	こんなに
full	1005010	go'mi'ba'ko	gomibako	ごみばこ
full	1005020	go'ro'go'ro	gorogoro	ゴロゴロ
full	1005020	go'ro'go'ro	gorogoro	ごろごろ
full	1005030	go'ku'ro'u'sa'ma	gokurousama	ごくろうさま
full	1005080	go'chi'so'u'sa'ma'de'shi'ta	gochisousamadeshita	ごちそうさまでした
full	1005110	sa'a	saa	さあ
full	1005120	sa'e	sae	さえ
full	1005160	sa'se'ru	saseru	させる
full	1005180	sa'kki	sakki	さっき
full	1005190	sa'ssa'to	sassato	さっさと
full	1005200	sa'tto	satto	さっと
full	1005210	sa'ppa'ri	sappari	さっぱり
full	1005310	sa'ra'sa'ra	sarasara	さらさら
full	1005340	sa'n	san	さん
full	1005390	za'tto	zatto	ざっと
full	1005420	za'ra'za'ra	zarazara	ザラザラ
full	1005420	za'ra'za'ra	zarazara	ざらざら
full	1005430	za'wa'za'wa	zawazawa	ざわざわ
full	1005460	shi'ka	shika	しか
full	1005480	shi'ki'ri'ni	shikirini	しきりに
full	1005500	shi'ku'ji'ru	shikujiru	しくじる
full	1005550	shi'tsu'ko'i	shitsukoi	しつこい
full	1005570	shi'to'shi'to	shitoshito	しとしと
full	1005580	shi'ba'shi'ba	shibashiba	しばしば
full	1005600	shi'ma'tta	shimatta	しまった
full	1005610	shi'mi'ji'mi	shimijimi	しみじみ
full	1005630	sha'ga'mu	shagamu	しゃがむ
full	1005650	sha'kku'ri	shakkuri	しゃっくり
full	1005660	sha'bu'sha'bu	shabushabu	しゃぶしゃぶ
full	1005710	sho'tchu'u	shotchuu	しょっちゅう
full	1005740	sho'n'bo'ri	shonbori	しょんぼり
full	1005800	shi'n'do'i	shindoi	しんどい
full	1005860	ji'kku'ri	jikkuri	じっくり
full	1005870	ji'tto	jitto	じっと
full	1005890	ji'me'ji'me	jimejime	じめじめ
full	1005900	ja'a	jaa	じゃあ
full	1005900	ja	ja	じゃ
full	1005930	ja'ga'i'mo	jagaimo	じゃがいも
full	1005950	ja'bu'ja'bu	jabujabu	じゃぶじゃぶ
full	1005970	ja'n'ke'n	janken	じゃんけん
full	1005970	ja'n'ke'n	janken	ジャンケン
full	1006110	su'kka'ri	sukkari	すっかり
full	1006120	su'kki'ri	sukkiri	すっきり
full	1006140	su'tto	sutto	すっと
full	1006200	su'be'ki	subeki	すべき
full	1006230	su'ya'su'ya	suyasuya	すやすや
full	1006240	su'ra'su'ra	surasura	スラスラ
full	1006240	su'ra'su'ra	surasura	すらすら
full	1006280	su'ru'to	suruto	すると
full	1006310	su're'su're	suresure	すれすれ
full	1006340	zu'ki'zu'ki	zukizuki	ずきずき
full	1006380	zu'tto	zutto	ずっと
full	1006400	zu'ba'ri	zubari	ズバリ
full	1006400	zu'ba'ri	zubari	ずばり
full	1006420	zu'ra'su	zurasu	ずらす
full	1006440	zu'ru'zu'ru	zuruzuru	ずるずる
full	1006460	zu're'ru	zureru	ずれる
full	1006480	se'ka'se'ka	sekaseka	せかせか
full	1006490	se'ga'mu	segamu	せがむ
full	1006530	se'zu	sezu	せず
full	1006540	se'zu'ni	sezuni	せずに
full	1006550	se'kka'chi	sekkachi	せっかち
full	1006570	se'me'te	semete	せめて
full	1006600	so'i'tsu	soitsu	そいつ
full	1006610	so'u	sou	そう
full	1006630	so'u'su'ru'to	sousuruto	そうすると
full	1006650	so'u'da	souda	そうだ
full	1006670	so'ko	soko	そこ
full	1006730	so'shi'te	soshite	そして
full	1006740	so'so'kka'shi'i	sosokkashii	そそっかしい
full	1006780	so'chi'ra	sochira	そちら
full	1006780	so'tchi	sotchi	そっち
full	1006790	so'kku'ri	sokkuri	そっくり
full	1006810	so'tto	sotto	そっと
full	1006830	so'no	sono	その
full	1006880	so'no'u'e	sonoue	そのうえ
full	1006900	so'no'ho'ka	sonohoka	そのほか
full	1006930	so'no'u'chi	sonouchi	そのうち
full	1006950	so'mo'so'mo	somosomo	そもそも
full	1006960	so'yo'ka'ze	soyokaze	そよかぜ
full	1006970	so're	sore	それ
full	1006980	so're'ka'ra	sorekara	それから
full	1007000	so're'de	sorede	それで
full	1007010	so're'to'mo	soretomo	それとも
full	1007040	so're'ni	soreni	それに
full	1007060	so're'ho'do	sorehodo	それほど
full	1007070	so're'ra	sorera	それら
full	1007120	so'wa'so'wa	sowasowa	そわそわ
full	1007130	so'n'na	sonna	そんな
full	1007140	zo'ku'zo'ku	zokuzoku	ぞくぞく
full	1007160	zo'ro'zo'ro	zorozoro	ぞろぞろ
full	1007170	zo'n'za'i	zonzai	ぞんざい
full	1007230	ta'tta	tatta	たった
full	1007240	ta'ppu'ri	tappuri	たっぷり
full	1007270	ta'bi'ni	tabini	たびに
full	1007280	ta'ra'ta'ra	taratara	たらたら
full	1007310	da'ka'ra	dakara	だから
full	1007340	da'ke	dake	だけ
full	1007360	da'ke'de'na'ku	dakedenaku	だけでなく
full	1007370	da'ke'do	dakedo	だけど
full	1007400	da'tta'ra	dattara	だったら
full	1007430	da'bu'da'bu	dabudabu	だぶだぶ
full	1007480	da'ra'ke	darake	だらけ
full	1007500	da'ra'shi'na'i	darashinai	だらしない
full	1007510	da'ra'da'ra	daradara	だらだら
full	1007510	da'ra'da'ra	daradara	ダラダラ
full	1007520	da'ru'i	darui	だるい
full	1007540	chi'gu'ha'gu	chiguhagu	ちぐはぐ
full	1007560	chi'tto'mo	chittomo	ちっとも
full	1007660	cha'n	chan	ちゃん
full	1007720	cha'n'to	chanto	ちゃんと
full	1007790	cho'ku'cho'ku	chokuchoku	ちょくちょく
full	1007840	cho'ppi'ri	choppiri	ちょっぴり
full	1007910	chi'ra'chi'ra	chirachira	ちらちら
full	1007920	chi'ra'tto	chiratto	ちらっと
full	1007960	chi'n'chi'n	chinchin	ちんちん
full	1007990	chi'n'pi'ra	chinpira	チンピラ
full	1008020	ppa'na'shi	ppanashi	っぱなし
full	1008030	tsu'i	tsui	つい
full	1008050	tsu'i'de'ni	tsuideni	ついでに
full	1008110	tsu'ku'zu'ku	tsukuzuku	つくづく
full	1008120	tsu'tsu	tsutsu	つつ
full	1008130	tsu'tsu'ji	tsutsuji	つつじ
full	1008130	tsu'tsu'ji	tsutsuji	ツツジ
full	1008190	tsu'ma'ra'na'i	tsumaranai	つまらない
full	1008220	tsu'ru'tsu'ru	tsurutsuru	つるつる
full	1008220	tsu'ru'tsu'ru	tsurutsuru	ツルツル
full	1008260	te'ku'te'ku	tekuteku	てくてく
full	1008290	te'kki'ri	tekkiri	てっきり
full	1008340	de'a'ru	dearu	である
full	1008370	de'ka'i	dekai	でかい
full	1008370	de'kka'i	dekkai	でっかい
full	1008420	de'sho'u	deshou	でしょう
full	1008420	de'sho	desho	でしょ
full	1008430	de'su'ka'ra	desukara	ですから
full	1008450	de'ha	deha	では
full	1008460	de'mo	demo	でも
full	1008490	to	to	と
full	1008510	to'i'u'mo'no	toiumono	というもの
full	1008530	to'ka	toka	とか
full	1008570	to'ko'ro'ga	tokoroga	ところが
full	1008590	to'shi'te	toshite	として
full	1008600	to'shi'te'mo	toshitemo	としても
full	1008610	to'su'ru'to	tosuruto	とすると
full	1008630	to'te'mo	totemo	とても
full	1008730	to'ro	toro	とろ
full	1008770	to'n'da	tonda	とんだ
full	1008790	to'n'de'mo'na'i	tondemonai	とんでもない
full	1008800	to'n'to'n	tonton	とんとん
full	1008840	to'i'u'wa'ke	toiuwake	というわけ
full	1008850	to'i'e'ba	toieba	といえば
full	1008910	do'u	dou	どう
full	1008920	do'u'i'u	douiu	どういう
full	1008930	do'u'shi'ta'no	doushitano	どうしたの
full	1008950	do'u'se	douse	どうせ
full	1008990	do'u'ni'ka	dounika	どうにか
full	1009000	do'u'mo	doumo	どうも
full	1009020	do'u'ya'ra	douyara	どうやら
full	1009030	do'u'i'ta'shi'ma'shi'te	douitashimashite	どういたしまして
full	1009040	do'ki'tto	dokitto	ドキッと
full	1009050	do'ki'do'ki	dokidoki	ドキドキ
full	1009050	do'ki'do'ki	dokidoki	どきどき
full	1009100	do'shi'do'shi	doshidoshi	どしどし
full	1009130	do'ta'ba'ta	dotabata	どたばた
full	1009160	do'chi'ra'mo	dochiramo	どちらも
full	1009160	do'tchi'mo	dotchimo	どっちも
full	1009210	do'tto	dotto	どっと
full	1009220	do'na'ta'de'mo	donatademo	どなたでも
full	1009240	do'no'yo'u	donoyou	どのよう
full	1009250	do'no'ku'ra'i	donokurai	どのくらい
full	1009250	do'no'gu'ra'i	donogurai	どのぐらい
full	1009290	do're	dore	どれ
full	1009300	do're'de'mo	doredemo	どれでも
full	1009310	do'ro'do'ro	dorodoro	どろどろ
full	1009310	do'ro'do'ro	dorodoro	ドロドロ
full	1009320	do'n'do'n	dondon	どんどん
full	1009330	do'n'na	donna	どんな
full	1009340	do'n'na'ni	donnani	どんなに
full	1009390	na'o'za'ri	naozari	なおざり
full	1009410	na'ze'na'ra	nazenara	なぜなら
full	1009420	na'ze'na'ra'ba	nazenaraba	なぜならば
full	1009470	na'ra	nara	なら
full	1009470	na'ra'ba	naraba	ならば
full	1009500	na'n'ka	nanka	なんか
full	1009550	ni'o'i'te	nioite	において
full	1009560	ni'o'ke'ru	niokeru	における
full	1009570	ni'ko'ya'ka	nikoyaka	にこやか
full	1009600	ni'to'tte	nitotte	にとって
full	1009610	ni'mo	nimo	にも
full	1009620	ni'ya'ni'ya	niyaniya	ニヤニヤ
full	1009620	ni'ya'ni'ya	niyaniya	にやにや
full	1009640	ni'yo'tte	niyotte	によって
full	1009650	ni'yo'tte'ko'to'na'ru	niyottekotonaru	によってことなる
full	1009660	ni'yo'ru	niyoru	による
full	1009670	ni'yo'ru'to	niyoruto	によると
full	1009720	ni'ku'wa'e'te	nikuwaete	にくわえて
full	1009740	ni'ka'n'shi'te	nikanshite	にかんして
full	1009780	ni'tsu'i'te	nitsuite	について
full	1009800	ni'ta'i'shi'te	nitaishite	にたいして
full	1009810	ni'ta'i'su'ru	nitaisuru	にたいする
full	1009870	nu'ru'nu'ru	nurunuru	ヌルヌル
full	1009870	nu'ru'nu'ru	nurunuru	ぬるぬる
full	1009900	ne'ta	neta	ねた
full	1009900	ne'ta	neta	ネタ
full	1009950	no'ta'bi'ni	notabini	のたびに
full	1009970	no'de	node	ので
full	1009980	no'ni	noni	のに
full	1009990	no'mi	nomi	のみ
full	1010040	no'ro'no'ro	noronoro	のろのろ
full	1010050	no'n'bi'ri	nonbiri	のんびり
full	1010080	ha'i	hai	はい
full	1010150	ha'kki'ri	hakkiri	はっきり
full	1010150	ha'kki'ri	hakkiri	ハッキリ
full	1010200	ha'bi'ko'ru	habikoru	はびこる
full	1010240	ba'ka'ri	bakari	ばかり
full	1010300	ba'te'ru	bateru	ばてる
full	1010320	ba'ra'ba'ra	barabara	バラバラ
full	1010340	ba'ri'ba'ri	baribari	ばりばり
full	1010350	ba're'ru	bareru	ばれる
full	1010440	pa'tto	patto	パッと
full	1010440	pa'tto	patto	ぱっと
full	1010500	hi'shi'hi'shi	hishihishi	ひしひし
full	1010520	hi'so'hi'so	hisohiso	ヒソヒソ
full	1010520	hi'so'hi'so	hisohiso	ひそひそ
full	1010530	hi'ta'su'ra	hitasura	ひたすら
full	1010550	hi'sso'ri	hissori	ひっそり
full	1010590	hi'bi	hibi	ひび
full	1010650	hyo'tto'su'ru'to	hyottosuruto	ひょっとすると
full	1010680	hi'ra'hi'ra	hirahira	ひらひら
full	1010730	bi'ku'bi'ku	bikubiku	びくびく
full	1010750	bi'sho'bi'sho	bishobisho	びしょびしょ
full	1010760	bi'ssho'ri	bisshori	びっしょり
full	1010770	bi'sshi'ri	bisshiri	びっしり
full	1010800	bi'ri'bi'ri	biribiri	ビリビリ
full	1010800	bi'ri'bi'ri	biribiri	びりびり
full	1010830	pi'ka'pi'ka	pikapika	ピカピカ
full	1010830	pi'ka'pi'ka	pikapika	ぴかぴか
full	1010900	pi'tta'ri	pittari	ぴったり
full	1010900	pi'tta'ri	pittari	ピッタリ
full	1010920	pyo'n'pyo'n	pyonpyon	ぴょんぴょん
full	1010950	pi'ri'pi'ri	piripiri	ぴりぴり
full	1010960	pi'n'pi'n	pinpin	ぴんぴん
full	1011060	fu'ra'fu'ra	furafura	ふらふら
full	1011090	fu'wa'ri	fuwari	ふわり
full	1011130	bu'ka'bu'ka	bukabuka	ぶかぶか
full	1011160	bu'kki'ra'bo'u	bukkirabou	ぶっきらぼう
full	1011180	bu'tsu'ka'ru	butsukaru	ぶつかる
full	1011200	bu'tsu'bu'tsu	butsubutsu	ぶつぶつ
full	1011230	bu'ra'bu'ra	burabura	ぶらぶら
full	1011240	bu'ra'sa'ga'ru	burasagaru	ぶらさがる
full	1011250	bu'ra'sa'ge'ru	burasageru	ぶらさげる
full	1011260	bu'ru'bu'ru	buruburu	ぶるぶる
full	1011330	he'to'he'to	hetoheto	ヘトヘト
full	1011430	be'ki	beki	べき
full	1011440	be'ta'be'ta	betabeta	ベタベタ
full	1011440	be'ta'be'ta	betabeta	べたべた
full	1011540	pe'ko'pe'ko	pekopeko	ぺこぺこ
full	1011580	pe'ra'pe'ra	perapera	ぺらぺら
full	1011660	ho'tto	hotto	ほっと
full	1011660	ho'tto	hotto	ホッと
full	1011710	ho'ra	hora	ほら
full	1011740	ho'n'no	honno	ほんの
full	1011750	ho'n'no'ri	honnori	ほんのり
full	1011760	bo'o'tto	bootto	ボーっと
full	1011770	bo'ke	boke	ぼけ
full	1011860	bo'ya'ke'ru	boyakeru	ぼやける
full	1011900	bo'ro'bo'ro	boroboro	ボロボロ
full	1011900	bo'ro'bo'ro	boroboro	ぼろぼろ
full	1011920	bo'nya'ri	bonyari	ぼんやり
full	1011930	po'ka'po'ka	pokapoka	ぽかぽか
full	1011940	po'ka'n	pokan	ぽかん
full	1011960	po'ta'po'ta	potapota	ポタポタ
full	1011960	po'ta'po'ta	potapota	ぽたぽた
full	1012050	ma'a	maa	まあ
full	1012070	ma'a'ma'a	maamaa	まあまあ
full	1012110	ma'go'ma'go	magomago	まごまご
full	1012210	chu'u'ji'tsu	chuujitsu	ちゅうじつ
full	1012280	mi'su'mi'su	misumisu	みすみす
full	1012330	mu'ka'mu'ka	mukamuka	ムカムカ
full	1012390	mu'ttsu'ri	muttsuri	むっつり
full	1012430	me'ki'me'ki	mekimeki	メキメキ
full	1012430	me'ki'me'ki	mekimeki	めきめき
full	1012440	me'ku	meku	めく
full	1012470	me'kki'ri	mekkiri	めっきり
full	1012480	mo'u	mou	もう
full	1012490	mo'ga'ku	mogaku	もがく
full	1012500	mo'shi	moshi	もし
full	1012510	mo'shi'ka'shi'ta'ra	moshikashitara	もしかしたら
full	1012520	mo'shi'ka'shi'te	moshikashite	もしかして
full	1012530	mo'shi'ka'su'ru'to	moshikasuruto	もしかすると
full	1012550	mo'shi'mo'shi	moshimoshi	もしもし
full	1012620	mo'tto	motto	もっと
full	1012630	mo'te'na'shi	motenashi	もてなし
full	1012730	ya'ga'te	yagate	やがて
full	1012760	ya'ku'za	yakuza	ヤクザ
full	1012760	ya'ku'za	yakuza	やくざ
full	1012790	ya'tte'ku'ru	yattekuru	やってくる
full	1012800	ya'tto	yatto	やっと
full	1012810	ya'ppa'ri	yappari	やっぱり
full	1012840	ya'ba'i	yabai	やばい
full	1012870	ya'ya'ko'shi'i	yayakoshii	ややこしい
full	1012930	ya'ri'ku'ri	yarikuri	やりくり
full	1012940	ya'ri'to'ri	yaritori	やりとり
full	1012960	ya'ri'ka'ta	yarikata	やりかた
full	1012980	ya'ru	yaru	やる
full	1013000	ya're'ya're	yareyare	やれやれ
full	1013050	yu'kku'ri	yukkuri	ゆっくり
full	1013070	yu'to'ri	yutori	ゆとり
full	1013080	yu'ra'yu'ra	yurayura	ゆらゆら
full	1013100	yo'u'ko'so	youkoso	ようこそ
full	1013110	yo'u'ni	youni	ように
full	1013120	yo'u'ni'su'ru	younisuru	ようにする
full	1013130	yo'u'ni'na'ru	youninaru	ようになる
full	1013140	yo'ko'su	yokosu	よこす
full	1013160	yo'da're	yodare	よだれ
full	1013170	yo'chi'yo'chi	yochiyochi	よちよち
full	1013190	yo'ri	yori	より
full	1013210	yo're'ba	yoreba	よれば
full	1013220	yo'ro'me'ku	yoromeku	よろめく
full	1013230	yo'ro'yo'ro	yoroyoro	よろよろ
full	1013240	ra'shi'i	rashii	らしい
full	1013300	wa'i'wa'i	waiwai	わいわい
full	1013310	wa'ku'wa'ku	wakuwaku	わくわく
full	1013310	wa'ku'wa'ku	wakuwaku	ワクワク
full	1013420	a'a'ki'te'ku'cha	aakitekucha	アーキテクチャ
full	1013450	a'a'ku	aaku	アーク
full	1013470	a'a'ke'e'do	aakeedo	アーケード
full	1013500	a'a'su	aasu	アース
full	1013530	a'a'chi	aachi	アーチ
full	1013540	a'a'che'ri'i	aacherii	アーチェリー
full	1013560	a'a'te'i'su'to	aateisuto	アーティスト
full	1013560	a'a'chi'su'to	aachisuto	アーチスト
full	1013640	a'a'to	aato	アート
full	1013670	a'a'ba'n	aaban	アーバン
full	1013790	a'a'mu	aamu	アーム
full	1013830	a'a'mo'n'do	aamondo	アーモンド
full	1013920	a'i'ko'n	aikon	アイコン
full	1013940	a'i'sha'do'u	aishadou	アイシャドウ
full	1013970	a'i'su	aisu	アイス
full	1013980	a'i'su'ku'ri'i'mu	aisukuriimu	アイスクリーム
