wiki-full	145077	huangyurong	黃玉榮
wiki-initial	145077	hyr	黃玉榮
wiki-mixed	145077	hyur	黃玉榮
wiki-full	594543	huanglicheng	黃立成
wiki-initial	594543	hlc	黃立成
wiki-mixed	594543	hlic	黃立成
wiki-full	929051	huangwenxing	黃文星
wiki-initial	929051	hwx	黃文星
wiki-mixed	929051	hwenx	黃文星
wiki-full	873052	huangxitian	黃西田
wiki-initial	873052	hxt	黃西田
wiki-mixed	873052	hxit	黃西田
wiki-full	503878	huangpinyuan	黃品源
wiki-initial	503878	hpy	黃品源
wiki-mixed	503878	hpiny	黃品源
wiki-full	5044016	huangdacheng	黃大城
wiki-initial	5044016	hdc	黃大城
wiki-mixed	5044016	hdac	黃大城
wiki-full	1215137	huangjianwei	黃建為
wiki-initial	1215137	hjw	黃建為
wiki-mixed	1215137	hjianw	黃建為
wiki-full	333955	huangshujun	黃舒駿
wiki-initial	333955	hsj	黃舒駿
wiki-mixed	333955	hshuj	黃舒駿
wiki-full	769054	huangjinglun	黃靖倫
wiki-initial	769054	hjl	黃靖倫
wiki-mixed	769054	hjingl	黃靖倫
wiki-full	332786	huojianhua	霍建華
wiki-initial	332786	hjh	霍建華
wiki-mixed	332786	hjianh	霍建華
wiki-full	165763	hugua	胡瓜
wiki-initial	165763	hg	胡瓜
wiki-mixed	165763	hgua	胡瓜
wiki-full	114587	xuxiaoshun	許效舜
wiki-initial	114587	xxs	許效舜
wiki-mixed	114587	xxiaos	許效舜
wiki-full	1269574	guoshaoxuan	郭少軒
wiki-initial	1269574	gsx	郭少軒
wiki-mixed	1269574	gshaox	郭少軒
wiki-full	809917	guoshuyao	郭書瑤
wiki-initial	809917	gsy	郭書瑤
wiki-mixed	809917	gshuy	郭書瑤
wiki-full	5226236	guoyulan	郭玉蘭
wiki-initial	5226236	gyl	郭玉蘭
wiki-mixed	5226236	gyul	郭玉蘭
wiki-full	712541	guocaijie	郭采潔
wiki-initial	712541	gcj	郭采潔
wiki-mixed	712541	gcaij	郭采潔
wiki-full	590961	guojing	郭靜
wiki-initial	590961	gj	郭靜
wiki-mixed	590961	gjing	郭靜
wiki-full	3532138	gezhongshan	葛仲珊
wiki-initial	3532138	gzs	葛仲珊
wiki-mixed	3532138	gzhongs	葛仲珊
wiki-full	789261	guanying	關穎
wiki-initial	789261	gy	關穎
wiki-mixed	789261	gying	關穎
wiki-full	1536107	xiaoqixuan	篠崎泫
wiki-initial	1536107	xqx	篠崎泫
wiki-mixed	1536107	xqix	篠崎泫
wiki-full	8317593	xunianci	許念慈
wiki-initial	8317593	xnc	許念慈
wiki-mixed	8317593	xnianc	許念慈
wiki-full	145199	huangsiting	黃思婷
wiki-initial	145199	hst	黃思婷
wiki-mixed	145199	hsit	黃思婷
wiki-full	1459243	heijiajia	黑嘉嘉
wiki-initial	1459243	hjj	黑嘉嘉
wiki-mixed	1459243	hjiaj	黑嘉嘉
wiki-full	564402	hexinsui	何欣穗
wiki-initial	564402	hxs	何欣穗
wiki-mixed	564402	hxins	何欣穗
wiki-full	3781683	hongshi	洪詩
wiki-initial	3781683	hs	洪詩
wiki-mixed	3781683	hshi	洪詩
wiki-full	2931559	houxiangting	侯湘婷
wiki-initial	2931559	hxt	侯湘婷
wiki-mixed	2931559	hxiangt	侯湘婷
wiki-full	724766	xiaoheshuo	蕭賀碩
wiki-initial	724766	xhs	蕭賀碩
wiki-mixed	724766	xhes	蕭賀碩
wiki-full	1246011	xiepeien	謝沛恩
wiki-initial	1246011	xpe	謝沛恩
wiki-mixed	1246011	xpeie	謝沛恩
wiki-full	310609	xuxidi	徐熙娣
wiki-initial	310609	xxd	徐熙娣
wiki-mixed	310609	xxid	徐熙娣
wiki-full	8672022	xuyoujie	徐有潔
wiki-initial	8672022	xyj	徐有潔
wiki-mixed	8672022	xyouj	徐有潔
wiki-full	311194	xuxiyuan	徐熙媛
wiki-initial	311194	xxy	徐熙媛
wiki-mixed	311194	xxiy	徐熙媛
wiki-full	722780	xujiaying	徐佳瑩
wiki-initial	722780	xjy	徐佳瑩
wiki-mixed	722780	xjiay	徐佳瑩
wiki-full	7406316	xuxiaohua	徐小花
wiki-initial	7406316	xxh	徐小花
wiki-mixed	7406316	xxiaoh	徐小花
wiki-full	1046314	xuyonglin	徐詠琳
wiki-initial	1046314	xyl	徐詠琳
wiki-mixed	1046314	xyongl	徐詠琳
wiki-full	414196	xuzhepei	許哲珮
wiki-initial	414196	xzp	許哲珮
wiki-mixed	414196	xzhep	許哲珮
wiki-full	33621	xuhuixin	許慧欣
wiki-initial	33621	xhx	許慧欣
wiki-mixed	33621	xhuix	許慧欣
wiki-full	482779	xuweilun	許瑋倫
wiki-initial	482779	xwl	許瑋倫
wiki-mixed	482779	xweil	許瑋倫
wiki-full	5937847	huangyixuan	黃怡瑄
wiki-initial	5937847	hyx	黃怡瑄
wiki-mixed	5937847	hyix	黃怡瑄
wiki-full	6010397	huangyuen	黃于恩
wiki-initial	6010397	hye	黃于恩
wiki-mixed	6010397	hyue	黃于恩
wiki-full	230241	huangjiaqian	黃嘉千
wiki-initial	230241	hjq	黃嘉千
wiki-mixed	230241	hjiaq	黃嘉千
wiki-full	578429	huangfei	黃妃
wiki-initial	578429	hf	黃妃
wiki-mixed	578429	hfei	黃妃
wiki-full	8034141	huangyuhan	黃宇寒
wiki-initial	8034141	hyh	黃宇寒
wiki-mixed	8034141	hyuh	黃宇寒
wiki-full	567006	huangweiting	黃暐婷
wiki-initial	567006	hwt	黃暐婷
wiki-mixed	567006	hweit	黃暐婷
wiki-full	703778	huangmeizhen	黃美珍
wiki-initial	703778	hmz	黃美珍
wiki-mixed	703778	hmeiz	黃美珍
wiki-full	555570	huangxiaorou	黃小柔
wiki-initial	555570	hxr	黃小柔
wiki-mixed	555570	hxiaor	黃小柔
wiki-full	663202	huangxiaohu	黃小琥
wiki-initial	663202	hxh	黃小琥
wiki-mixed	663202	hxiaoh	黃小琥
wiki-full	566288	huangxiaozhen	黃小楨
wiki-initial	566288	hxz	黃小楨
wiki-mixed	566288	hxiaoz	黃小楨
wiki-full	1258929	huangyushan	黃郁善
wiki-initial	1258929	hys	黃郁善
wiki-mixed	1258929	hyus	黃郁善
wiki-full	1211201	huangyamin	黃雅珉
wiki-initial	1211201	hym	黃雅珉
wiki-mixed	1211201	hyam	黃雅珉
wiki-full	7140723	zhangxingwei	張星唯
wiki-initial	7140723	zxw	張星唯
wiki-mixed	7140723	zxingw	張星唯
wiki-full	216375	huangyingying	黃鶯鶯
wiki-initial	216375	hyy	黃鶯鶯
wiki-mixed	216375	hyingy	黃鶯鶯
wiki-full	1901214	hongruixiang	洪瑞襄
wiki-initial	1901214	hrx	洪瑞襄
wiki-mixed	1901214	hruix	洪瑞襄
wiki-full	6627738	heziyan	何紫妍
wiki-initial	6627738	hzy	何紫妍
wiki-mixed	6627738	hziy	何紫妍
wiki-full	1049831	xuxiaoning	徐筱寧
wiki-initial	1049831	xxn	徐筱寧
wiki-mixed	1049831	xxiaon	徐筱寧
wiki-full	232627	huhuizhong	胡慧中
wiki-initial	232627	hhz	胡慧中
wiki-mixed	232627	hhuiz	胡慧中
wiki-full	3400156	hanbaoyi	韓寶儀
wiki-initial	3400156	hby	韓寶儀
wiki-mixed	3400156	hbaoy	韓寶儀
wiki-full	802397	yibaiweiji	依拜維吉
wiki-initial	802397	ybwj	依拜維吉
wiki-mixed	802397	ybaiwji	依拜維吉
wiki-full	3631982	alishanshanjiaoyu	阿里山山椒魚
wiki-initial	3631982	alssjy	阿里山山椒魚
wiki-mixed	3631982	alisshanjyu	阿里山山椒魚
wiki-full	3632011	taiwanshanjiaoyu	台灣山椒魚
wiki-initial	3632011	twsjy	台灣山椒魚
wiki-mixed	3632011	twansjiaoy	台灣山椒魚
wiki-full	3632000	guanwushanjiaoyu	觀霧山椒魚
wiki-initial	3632000	gwsjy	觀霧山椒魚
wiki-mixed	3632000	gwusjiaoy	觀霧山椒魚
wiki-full	3632020	nanhushanjiaoyu	南湖山椒魚
wiki-initial	3632020	nhsjy	南湖山椒魚
wiki-mixed	3632020	nhusjiaoy	南湖山椒魚
wiki-full	3302233	jiguanbifu	姬管鼻蝠
wiki-initial	3302233	jgbf	姬管鼻蝠
wiki-mixed	3302233	jguanbfu	姬管鼻蝠
wiki-full	8813432	judajialian	巨大家蠊
wiki-initial	8813432	jdjl	巨大家蠊
wiki-mixed	8813432	jdajlian	巨大家蠊
wiki-full	8879697	taiwanjialian	臺灣家蠊
wiki-initial	8879697	twjl	臺灣家蠊
wiki-mixed	8879697	twanjlian	臺灣家蠊
wiki-full	3308558	jinkaijiadie	金鎧蛺蝶
wiki-initial	3308558	jkjd	金鎧蛺蝶
wiki-mixed	3308558	jkaijdie	金鎧蛺蝶
wiki-full	3639551	jiaojianchunting	鉸剪春蜓
wiki-initial	3639551	jjct	鉸剪春蜓
wiki-mixed	3639551	jjiancting	鉸剪春蜓
wiki-full	3302293	jiaheijichunchan	頰黑姬春蟬
wiki-initial	3302293	jhjcc	頰黑姬春蟬
wiki-mixed	3302293	jheijchunc	頰黑姬春蟬
wiki-full	3308824	lalashanzuanhuidie	拉拉山鑽灰蝶
wiki-initial	3308824	llszhd	拉拉山鑽灰蝶
wiki-mixed	3308824	llaszuanhdie	拉拉山鑽灰蝶
wiki-full	3302703	lanyujichunchan	蘭嶼姬春蟬
wiki-initial	3302703	lyjcc	蘭嶼姬春蟬
wiki-mixed	3302703	lyujchunc	蘭嶼姬春蟬
wiki-full	3302707	lanyuxiongchan	蘭嶼熊蟬
wiki-initial	3302707	lyxc	蘭嶼熊蟬
wiki-mixed	3302707	lyuxchan	蘭嶼熊蟬
wiki-full	5018024	jishenshanqiaoxingchong	姬深山鍬形蟲
wiki-initial	5018024	jssqxc	姬深山鍬形蟲
wiki-mixed	5018024	jshensqiaoxchong	姬深山鍬形蟲
wiki-full	5796261	chengxiongxiaoheiyijuhu	橙胸小黑異菊虎
wiki-initial	5796261	cxxhyjh	橙胸小黑異菊虎
wiki-mixed	5796261	cxiongxheiyjuh	橙胸小黑異菊虎
wiki-full	5796842	fuyinxiaoheiyijuhu	福音小黑異菊虎
wiki-initial	5796842	fyxhyjh	福音小黑異菊虎
wiki-mixed	5796842	fyinxheiyjuh	福音小黑異菊虎
wiki-full	5796843	jintailangxiaoheiyijuhu	金太郎小黑異菊虎
wiki-initial	5796843	jtlxhyjh	金太郎小黑異菊虎
wiki-mixed	5796843	jtailxiaohyijhu	金太郎小黑異菊虎
wiki-full	5796676	yitingwenhuiyijuhu	奕霆紋繪異菊虎
wiki-initial	5796676	ytwhyjh	奕霆紋繪異菊虎
wiki-mixed	5796676	ytingwhuiyjuh	奕霆紋繪異菊虎
wiki-full	1026997	miantianshuwa	面天樹蛙
wiki-initial	1026997	mtsw	面天樹蛙
wiki-mixed	1026997	mtianswa	面天樹蛙
wiki-full	98649	taiwanmihou	台灣獼猴
wiki-initial	98649	twmh	台灣獼猴
wiki-mixed	98649	twanmhou	台灣獼猴
wiki-full	3733928	kendingxiaogu	墾丁小菇
wiki-initial	3733928	kdxg	墾丁小菇
wiki-mixed	3733928	kdingxgu	墾丁小菇
wiki-full	599517	taiwanzixiaodong	臺灣紫嘯鶇
wiki-initial	599517	twzxd	臺灣紫嘯鶇
wiki-mixed	599517	twanzxiaod	臺灣紫嘯鶇
wiki-full	3311172	lanyuxinmujiangzi	蘭嶼新木薑子
wiki-initial	3311172	lyxmjz	蘭嶼新木薑子
wiki-mixed	3311172	lyuxmujzi	蘭嶼新木薑子
wiki-full	3307264	wubianhuanjiadie	無邊環蛺蝶
wiki-initial	3307264	wbhjd	無邊環蛺蝶
wiki-mixed	3307264	wbianhjiad	無邊環蛺蝶
wiki-full	9036947	yuchiqinwa	魚池琴蛙
wiki-initial	9036947	ycqw	魚池琴蛙
wiki-mixed	9036947	ychiqwa	魚池琴蛙
wiki-full	935653	baifushu	白腹鼠
wiki-initial	935653	bfs	白腹鼠
wiki-mixed	935653	bfus	白腹鼠
wiki-full	79481	gaoshenchanheyu	高身鏟頜魚
wiki-initial	79481	gschy	高身鏟頜魚
wiki-mixed	79481	gshenchey	高身鏟頜魚
wiki-full	3299439	pushibaijiadie	普氏白蛺蝶
wiki-initial	3299439	psbjd	普氏白蛺蝶
wiki-mixed	3299439	pshibjiad	普氏白蛺蝶
wiki-full	3315276	penglaimaogen	蓬萊毛茛
wiki-initial	3315276	plmg	蓬萊毛茛
wiki-mixed	3315276	plaimgen	蓬萊毛茛
wiki-full	988612	luanxiegui	卵叶桂
wiki-initial	988612	lxg	卵叶桂
wiki-mixed	988612	lxieg	卵叶桂
wiki-full	3311155	lanyuqianjinteng	蘭嶼千金藤
wiki-initial	3311155	lyqjt	蘭嶼千金藤
wiki-mixed	3311155	lyuqjint	蘭嶼千金藤
wiki-full	384115	lanyuxiaoqiaoruihua	蘭嶼小鞘蕊花
wiki-initial	384115	lyxqrh	蘭嶼小鞘蕊花
wiki-mixed	384115	lyuxqiaorhua	蘭嶼小鞘蕊花
wiki-full	287711	shancangshu	山蒼樹
wiki-initial	287711	scs	山蒼樹
wiki-mixed	287711	scangs	山蒼樹
wiki-full	1088671	pukui	蒲葵
wiki-initial	1088671	pk	蒲葵
wiki-mixed	1088671	pkui	蒲葵
wiki-full	3269161	muhe	木荷
wiki-initial	3269161	mh	木荷
wiki-mixed	3269161	mhe	木荷
wiki-full	658028	mianzhihua	緬梔花
wiki-initial	658028	mzh	緬梔花
wiki-mixed	658028	mzhih	緬梔花
wiki-full	3284372	meishanjiang	美山姜
wiki-initial	3284372	msj	美山姜
wiki-mixed	3284372	mshanj	美山姜
wiki-full	1167090	taiwanbajiao	台灣芭蕉
wiki-initial	1167090	twbj	台灣芭蕉
wiki-mixed	1167090	twanbjiao	台灣芭蕉
wiki-full	3311661	nantoubanyelan	南投斑葉蘭
wiki-initial	3311661	ntbyl	南投斑葉蘭
wiki-mixed	3311661	ntoubyel	南投斑葉蘭
wiki-full	3311667	nantouyuanwei	南投鳶尾
wiki-initial	3311667	ntyw	南投鳶尾
wiki-mixed	3311667	ntouywei	南投鳶尾
wiki-full	405635	zhubo	竹柏
wiki-initial	405635	zb	竹柏
wiki-mixed	405635	zbo	竹柏
wiki-full	83412	taiwanpingpengcao	台灣萍蓬草
wiki-initial	83412	twppc	台灣萍蓬草
wiki-mixed	83412	twanppengc	台灣萍蓬草
wiki-full	162073	xiancao	仙草
wiki-initial	162073	xc	仙草
wiki-mixed	162073	xcao	仙草
wiki-full	910411	lanyuluohansong	蘭嶼羅漢松
wiki-initial	910411	lylhs	蘭嶼羅漢松
wiki-mixed	910411	lyulhans	蘭嶼羅漢松
wiki-full	995504	bairiqing	百日青
wiki-initial	995504	brq	百日青
wiki-mixed	995504	briq	百日青
wiki-full	1631977	qinggangli	青剛櫟
wiki-initial	1631977	qgl	青剛櫟
wiki-mixed	1631977	qgangl	青剛櫟
wiki-full	989199	rendongxiedongqing	忍冬叶冬青
wiki-initial	989199	rdxdq	忍冬叶冬青
wiki-mixed	989199	rdongxdongq	忍冬叶冬青
wiki-full	3311154	lanyuqiyexuangouzi	蘭嶼榿葉懸鉤子
wiki-initial	3311154	lyqyxgz	蘭嶼榿葉懸鉤子
wiki-mixed	3311154	lyuqyexgouz	蘭嶼榿葉懸鉤子
wiki-full	1177694	taojinniang	桃金娘
wiki-initial	1177694	tjn	桃金娘
wiki-mixed	1177694	tjinn	桃金娘
wiki-full	979846	sanyiyemizhuyu	三刈葉蜜茱萸
wiki-initial	979846	syymzy	三刈葉蜜茱萸
wiki-mixed	979846	syiymizyu	三刈葉蜜茱萸
wiki-full	976381	shoucao	綬草
wiki-initial	976381	sc	綬草
wiki-mixed	976381	scao	綬草
wiki-full	3278922	caohaitong	草海桐
wiki-initial	3278922	cht	草海桐
wiki-mixed	3278922	chait	草海桐
wiki-full	9386265	ribenyinyu	日本茵芋
wiki-initial	9386265	rbyy	日本茵芋
wiki-mixed	9386265	rbenyyu	日本茵芋
wiki-full	581003	longzhu	龍珠
wiki-initial	581003	lz	龍珠
wiki-mixed	581003	lzhu	龍珠
wiki-full	524798	longfengtui	龍鳳腿
wiki-initial	524798	lft	龍鳳腿
wiki-mixed	524798	lfengt	龍鳳腿
