wiki-initial	1507778	bsj	畢書盡
wiki-mixed	1507778	bshuj	畢書盡
wiki-full	9295	keshouliang	柯受良
wiki-initial	9295	ksl	柯受良
wiki-mixed	9295	kshoul	柯受良
wiki-full	1068193	zouchengen	鄒承恩
wiki-initial	1068193	zce	鄒承恩
wiki-mixed	1068193	zchenge	鄒承恩
wiki-full	34633	zhanghuimei	張惠妹
wiki-initial	34633	zhm	張惠妹
wiki-mixed	34633	zhuim	張惠妹
wiki-full	5283418	anzhenyou	安真佑
wiki-initial	5283418	azy	安真佑
wiki-mixed	5283418	azheny	安真佑
wiki-full	341595	anyixuan	安以軒
wiki-initial	341595	ayx	安以軒
wiki-mixed	341595	ayix	安以軒
wiki-full	1123438	anxinya	安心亞
wiki-initial	1123438	axy	安心亞
wiki-mixed	1123438	axiny	安心亞
wiki-full	6520861	baijiali	白嘉莉
wiki-initial	6520861	bjl	白嘉莉
wiki-mixed	6520861	bjial	白嘉莉
wiki-full	3476334	lincaixin	林采欣
wiki-initial	3476334	lcx	林采欣
wiki-mixed	3476334	lcaix	林采欣
wiki-full	7350357	zhuqingyu	朱晴渝
wiki-initial	7350357	zqy	朱晴渝
wiki-mixed	7350357	zqingy	朱晴渝
wiki-full	6218575	dimei	滴妹
wiki-initial	6218575	dm	滴妹
wiki-mixed	6218575	dmei	滴妹
wiki-full	7197159	caipeixuan	蔡佩軒
wiki-initial	7197159	cpx	蔡佩軒
wiki-mixed	7197159	cpeix	蔡佩軒
wiki-full	8209093	chenyouxi	陳又熙
wiki-initial	8209093	cyx	陳又熙
wiki-mixed	8209093	cyoux	陳又熙
wiki-full	928065	chenmingzhen	陳明真
wiki-initial	928065	cmz	陳明真
wiki-mixed	928065	cmingz	陳明真
wiki-full	5613541	chenfenlan	陳芬蘭
wiki-initial	5613541	cfl	陳芬蘭
wiki-mixed	5613541	cfenl	陳芬蘭
wiki-full	4966900	chenlanli	陳蘭麗
wiki-initial	4966900	cll	陳蘭麗
wiki-mixed	4966900	clanl	陳蘭麗
wiki-full	738241	caixingjuan	蔡幸娟
wiki-initial	738241	cxj	蔡幸娟
wiki-mixed	738241	cxingj	蔡幸娟
wiki-full	1453810	caiqiufeng	蔡秋鳳
wiki-initial	1453810	cqf	蔡秋鳳
wiki-mixed	1453810	cqiuf	蔡秋鳳
wiki-full	1499720	caolan	曹蘭
wiki-initial	1499720	cl	曹蘭
wiki-mixed	1499720	clan	曹蘭
wiki-full	1193236	caoyawen	曹雅雯
wiki-initial	1193236	cyw	曹雅雯
wiki-mixed	1193236	cyaw	曹雅雯
wiki-full	938214	zhanyawen	詹雅雯
wiki-initial	938214	zyw	詹雅雯
wiki-mixed	938214	zyaw	詹雅雯
wiki-full	229013	zhangqingfang	張清芳
wiki-initial	229013	zqf	張清芳
wiki-mixed	229013	zqingf	張清芳
wiki-full	754019	zhangyunjing	張芸京
wiki-initial	754019	zyj	張芸京
wiki-mixed	754019	zyunj	張芸京
wiki-full	7989963	heyu	禾羽
wiki-initial	7989963	hy	禾羽
wiki-mixed	7989963	hyu	禾羽
wiki-full	4903609	zhenxiuzhen	甄秀珍
wiki-initial	4903609	zxz	甄秀珍
wiki-mixed	4903609	zxiuz	甄秀珍
wiki-full	50914	taiwanshanfengliebiao	台灣山峰列表
wiki-initial	50914	twsflb	台灣山峰列表
wiki-mixed	50914	twansfenglbiao	台灣山峰列表
wiki-full	699053	zhongyangguanhechuan	中央管河川
wiki-initial	699053	zyghc	中央管河川
wiki-mixed	699053	zyangghec	中央管河川
wiki-full	699002	xianshiguanhechuan	縣市管河川
wiki-initial	699002	xsghc	縣市管河川
wiki-mixed	699002	xshighec	縣市管河川
wiki-full	695928	jingjibushuilishu	經濟部水利署
wiki-initial	695928	jjbsls	經濟部水利署
wiki-mixed	695928	jjibshuilshu	經濟部水利署
wiki-full	3327864	jingjibushuilishushuiliguihuafenshu	經濟部水利署水利規劃分署
wiki-initial	3327864	jjbslsslghfs	經濟部水利署水利規劃分署
wiki-mixed	3327864	jjibshuilshuslighuafshu	經濟部水利署水利規劃分署
wiki-full	8302157	jingjibushuilishudijiuhechuanfenshu	經濟部水利署第九河川分署
wiki-initial	8302157	jjbslsdjhcfs	經濟部水利署第九河川分署
wiki-mixed	8302157	jjibshuilshudjiuhchuanfshu	經濟部水利署第九河川分署
wiki-full	5797563	jingjibushuilishudibahechuanfenshu	經濟部水利署第八河川分署
wiki-initial	5797563	jjbslsdbhcfs	經濟部水利署第八河川分署
wiki-mixed	5797563	jjibshuilshudbahchuanfshu	經濟部水利署第八河川分署
wiki-full	1886393	taibeifeicuishuikuguanliju	臺北翡翠水庫管理局
wiki-initial	1886393	tbfcskglj	臺北翡翠水庫管理局
wiki-mixed	1886393	tbeifcuiskuglij	臺北翡翠水庫管理局
wiki-full	84126	taiwanteyouzhongliebiao	台灣特有種列表
wiki-initial	84126	twtyzlb	台灣特有種列表
wiki-mixed	84126	twantyouzlieb	台灣特有種列表
wiki-full	86991	taiwanteyouzhiwuliebiao	臺灣特有植物列表
wiki-initial	86991	twtyzwlb	臺灣特有植物列表
wiki-mixed	86991	twantyouzwulbiao	臺灣特有植物列表
wiki-full	86992	taiwanteyoudongwuliebiao	臺灣特有動物列表
wiki-initial	86992	twtydwlb	臺灣特有動物列表
wiki-mixed	86992	twantyoudwulbiao	臺灣特有動物列表
wiki-full	3307695	jichangweishuiqinge	姬長尾水青蛾
wiki-initial	3307695	jcwsqe	姬長尾水青蛾
wiki-mixed	3307695	jchangwshuiqe	姬長尾水青蛾
wiki-full	3299673	alishanjichunchan	阿里山姬春蟬
wiki-initial	3299673	alsjcc	阿里山姬春蟬
wiki-mixed	3299673	alisjicchan	阿里山姬春蟬
wiki-full	3299702	alishanwenchimuchan	阿里山紋翅暮蟬
wiki-initial	3299702	alswcmc	阿里山紋翅暮蟬
wiki-mixed	3299702	aliswencmuc	阿里山紋翅暮蟬
wiki-full	1015604	taiwangaoshantianshu	台灣高山田鼠
wiki-initial	1015604	twgsts	台灣高山田鼠
wiki-mixed	1015604	twangshantshu	台灣高山田鼠
wiki-full	386095	shufengdie	曙鳳蝶
wiki-initial	386095	sfd	曙鳳蝶
wiki-mixed	386095	sfengd	曙鳳蝶
wiki-full	3308549	baodaoboyandie	寶島波眼蝶
wiki-initial	3308549	bdbyd	寶島波眼蝶
wiki-mixed	3308549	bdaobyand	寶島波眼蝶
wiki-full	3308526	baiquebanhuidie	白雀斑灰蝶
wiki-initial	3308526	bqbhd	白雀斑灰蝶
wiki-mixed	3308526	bquebhuid	白雀斑灰蝶
wiki-full	5312557	biyanshuwa	碧眼樹蛙
wiki-initial	5312557	bysw	碧眼樹蛙
wiki-mixed	5312557	byanswa	碧眼樹蛙
wiki-full	3300427	biejiamuchan	鼈甲暮蟬
wiki-initial	3300427	bjmc	鼈甲暮蟬
wiki-mixed	3300427	bjiamchan	鼈甲暮蟬
wiki-full	5673132	taiwanzhuji	台灣竹雞
wiki-initial	5673132	twzj	台灣竹雞
wiki-mixed	5673132	twanzji	台灣竹雞
wiki-full	3304161	taiwanyuanzhaoluo	臺灣圓沼螺
wiki-initial	3304161	twyzl	臺灣圓沼螺
wiki-mixed	3304161	twanyzhaol	臺灣圓沼螺
wiki-full	541204	panguchanchu	盤古蟾蜍
wiki-initial	541204	pgcc	盤古蟾蜍
wiki-mixed	541204	pgucchu	盤古蟾蜍
wiki-full	5931127	chengfushuwa	橙腹樹蛙
wiki-initial	5931127	cfsw	橙腹樹蛙
wiki-mixed	5931127	cfuswa	橙腹樹蛙
wiki-full	4529921	taiwanguohua	臺灣國花
wiki-initial	4529921	twgh	臺灣國花
wiki-mixed	4529921	twanghua	臺灣國花
wiki-full	1575397	taiwanzhiwuzhi	臺灣植物誌
wiki-initial	1575397	twzwz	臺灣植物誌
wiki-mixed	1575397	twanzwuz	臺灣植物誌
wiki-full	3285047	alishanyu	阿里山榆
wiki-initial	3285047	alsy	阿里山榆
wiki-mixed	3285047	alisyu	阿里山榆
wiki-full	3299670	alishanhuimu	阿里山灰木
wiki-initial	3299670	alshm	阿里山灰木
wiki-mixed	3299670	alishuim	阿里山灰木
wiki-full	3299662	alishanerjue	阿里山耳蕨
wiki-initial	3299662	alsej	阿里山耳蕨
wiki-mixed	3299662	aliserj	阿里山耳蕨
wiki-full	3299568	alishanbaqia	阿里山菝葜
wiki-initial	3299568	alsbq	阿里山菝葜
wiki-mixed	3299568	alisbaq	阿里山菝葜
wiki-full	3269794	alishantaicao	阿里山薹草
wiki-initial	3269794	alstc	阿里山薹草
wiki-mixed	3269794	alistaic	阿里山薹草
wiki-full	985279	yushanbaojinglaixiao	玉山抱莖籟簫
wiki-initial	985279	ysbjlx	玉山抱莖籟簫
wiki-mixed	985279	yshanbjinglxiao	玉山抱莖籟簫
wiki-full	339534	lanyushuqi	蘭嶼樹杞
wiki-initial	339534	lysq	蘭嶼樹杞
wiki-mixed	339534	lyusqi	蘭嶼樹杞
wiki-full	631637	banli	板栗
wiki-initial	631637	bl	板栗
wiki-mixed	631637	bli	板栗
wiki-full	494191	baiji	白芨
wiki-initial	494191	bj	白芨
wiki-mixed	494191	bji	白芨
wiki-full	561703	bailan	白蘭
wiki-initial	561703	bl	白蘭
wiki-mixed	561703	blan	白蘭
wiki-full	985094	wanhuazuiyumu	彎花醉魚木
wiki-initial	985094	whzym	彎花醉魚木
wiki-mixed	985094	whuazyum	彎花醉魚木
wiki-full	3309520	zhangzhoujuanbanlan	長軸捲瓣蘭
wiki-initial	3309520	zzjbl	長軸捲瓣蘭
wiki-mixed	3309520	zzhoujbanl	長軸捲瓣蘭
wiki-full	587404	taiwanxiaochi	台灣小吃
wiki-initial	587404	twxc	台灣小吃
wiki-mixed	587404	twanxchi	台灣小吃
wiki-full	309907	qingtuan	青糰
wiki-initial	309907	qt	青糰
wiki-mixed	309907	qtuan	青糰
wiki-full	193168	taiwanyeshiliebiao	臺灣夜市列表
wiki-initial	193168	twyslb	臺灣夜市列表
wiki-mixed	193168	twanyshilbiao	臺灣夜市列表
wiki-full	4805191	samoyang	薩摩揚
wiki-initial	4805191	smy	薩摩揚
wiki-mixed	4805191	smoy	薩摩揚
wiki-full	913437	yichuanxin	一串心
wiki-initial	913437	ycx	一串心
wiki-mixed	913437	ychuanx	一串心
wiki-full	913546	babaodongfen	八寶冬粉
wiki-initial	913546	bbdf	八寶冬粉
wiki-mixed	913546	bbaodfen	八寶冬粉
wiki-full	7213703	gongfeibing	共匪餅
wiki-initial	7213703	gfb	共匪餅
wiki-mixed	7213703	gfeib	共匪餅
wiki-full	448860	burou	卜肉
wiki-initial	448860	br	卜肉
wiki-mixed	448860	brou	卜肉
wiki-full	914476	buyarou	卜鴨肉
wiki-initial	914476	byr	卜鴨肉
wiki-mixed	914476	byar	卜鴨肉
wiki-full	9574526	bapu	叭噗
wiki-initial	9574526	bp	叭噗
wiki-mixed	9574526	bpu	叭噗
wiki-full	708215	tainanxiaochi	台南小吃
wiki-initial	708215	tnxc	台南小吃
wiki-mixed	708215	tnanxchi	台南小吃
wiki-full	1440871	kafeixiangchang	咖啡香腸
wiki-initial	1440871	kfxc	咖啡香腸
wiki-mixed	1440871	kfeixchang	咖啡香腸
wiki-full	56465	jiayihuojiroufan	嘉義火雞肉飯
wiki-initial	56465	jyhjrf	嘉義火雞肉飯
wiki-mixed	56465	jyihjirfan	嘉義火雞肉飯
wiki-full	621920	dabingbaoxiaobing	大餅包小餅
wiki-initial	621920	dbbxb	大餅包小餅
wiki-mixed	621920	dbingbxiaob	大餅包小餅
wiki-full	35157	tianfuluo	天婦羅
wiki-initial	35157	tfl	天婦羅
wiki-mixed	35157	tful	天婦羅
wiki-full	598350	xiaojuan	小卷
wiki-initial	598350	xj	小卷
wiki-mixed	598350	xjuan	小卷
wiki-full	216341	xiaolongbao	小籠包
wiki-initial	216341	xlb	小籠包
wiki-mixed	216341	xlongb	小籠包
wiki-full	6345324	xiaomimashu	小米麻糬
wiki-initial	6345324	xmms	小米麻糬
wiki-mixed	6345324	xmimshu	小米麻糬
wiki-full	209795	danzaimian	擔仔麵
wiki-initial	209795	dzm	擔仔麵
wiki-mixed	209795	dzaim	擔仔麵
wiki-full	41054	chunjuan	春卷
wiki-initial	41054	cj	春卷
wiki-mixed	41054	cjuan	春卷
wiki-full	8413509	dongyipaigu	東一排骨
wiki-initial	8413509	dypg	東一排骨
wiki-mixed	8413509	dyipgu	東一排骨
wiki-full	48509	guancaiban	棺材板
wiki-initial	48509	gcb	棺材板
wiki-mixed	48509	gcaib	棺材板
wiki-full	5535894	caozigao	槽子糕
wiki-initial	5535894	czg	槽子糕
wiki-mixed	5535894	czig	槽子糕
wiki-full	1480865	youdoufu	油豆腐
wiki-initial	1480865	ydf	油豆腐
wiki-mixed	1480865	ydouf	油豆腐
wiki-full	6308454	liangyuan	涼圓
wiki-initial	6308454	ly	涼圓
wiki-mixed	6308454	lyuan	涼圓
wiki-full	580845	dongguacha	冬瓜茶
wiki-initial	580845	dgc	冬瓜茶
wiki-mixed	580845	dguac	冬瓜茶
wiki-full	5410810	kekoukelezaitaiwan	可口可樂在台灣
wiki-initial	5410810	kkklztw	可口可樂在台灣
wiki-mixed	5410810	kkoukleztaiw	可口可樂在台灣
wiki-full	410255	duoheshui	多喝水
wiki-initial	410255	dhs	多喝水
wiki-mixed	410255	dhes	多喝水
wiki-full	124712	wenshanbaozhongcha	文山包種茶
wiki-initial	124712	wsbzc	文山包種茶
wiki-mixed	124712	wshanbzhongc	文山包種茶
wiki-full	410292	muguaniuru	木瓜牛乳
wiki-initial	410292	mgnr	木瓜牛乳
wiki-mixed	410292	mguanru	木瓜牛乳
wiki-full	1288999	meizikele	梅子可樂
wiki-initial	1288999	mzkl	梅子可樂
wiki-mixed	1288999	mzikle	梅子可樂
wiki-full	478678	ningmengmi	檸檬蜜
wiki-initial	478678	nmm	檸檬蜜
wiki-mixed	478678	nmengm	檸檬蜜
wiki-full	236332	yonghedoujiang	永和豆漿
wiki-initial	236332	yhdj	永和豆漿
wiki-mixed	236332	yhedjiang	永和豆漿
wiki-full	334531	shashi	沙士
wiki-initial	334531	ss	沙士
wiki-mixed	334531	sshi	沙士
wiki-full	3159825	bomiguocaizhi	波蜜果菜汁
wiki-initial	3159825	bmgcz	波蜜果菜汁
wiki-mixed	3159825	bmigcaiz	波蜜果菜汁
wiki-full	580263	ganzhezhi	甘蔗汁
wiki-initial	580263	gzz	甘蔗汁
wiki-mixed	580263	gzhez	甘蔗汁
wiki-full	580644	baiyukuguazhi	白玉苦瓜汁
wiki-initial	580644	bykgz	白玉苦瓜汁
wiki-mixed	580644	byukguaz	白玉苦瓜汁
wiki-full	39746	zhenzhunaicha	珍珠奶茶
wiki-initial	39746	zznc	珍珠奶茶
wiki-mixed	39746	zzhuncha	珍珠奶茶
wiki-full	263130	fenyuan	粉圓
wiki-initial	263130	fy	粉圓
wiki-mixed	263130	fyuan	粉圓
wiki-full	9149511	luoshiqiushuicha	羅氏秋水茶
wiki-initial	9149511	lsqsc	羅氏秋水茶
wiki-mixed	9149511	lshiqshuic	羅氏秋水茶
wiki-full	6135603	shupao	舒跑
wiki-initial	6135603	sp	舒跑
wiki-mixed	6135603	spao	舒跑
wiki-full	5357225	pingguoxida	蘋果西打
wiki-initial	5357225	pgxd	蘋果西打
wiki-mixed	5357225	pguoxda	蘋果西打
wiki-full	4405337	manniu	蠻牛
wiki-initial	4405337	mn	蠻牛
wiki-mixed	4405337	mniu	蠻牛
wiki-full	3374235	nongyebuchajiyinliaozuowugailiangchang	農業部茶及飲料作物改良場
wiki-initial	3374235	nybcjylzwglc	農業部茶及飲料作物改良場
wiki-mixed	3374235	nyebchajyinlzuowgailchang	農業部茶及飲料作物改良場
wiki-full	281159	heisongshashi	黑松沙士
wiki-initial	281159	hsss	黑松沙士
wiki-mixed	281159	hsongsshi	黑松沙士
wiki-full	4682273	taiwandianyingliebiao	台灣電影列表
wiki-initial	4682273	twdylb	台灣電影列表
wiki-mixed	4682273	twandyinglbiao	台灣電影列表
wiki-full	1581763	shangxinkafeidianzhige	傷心咖啡店之歌
wiki-initial	1581763	sxkfdzg	傷心咖啡店之歌
wiki-mixed	1581763	sxinkfeidzhig	傷心咖啡店之歌
wiki-full	3526864	taiwenxiaoshuo	台文小說
wiki-initial	3526864	twxs	台文小說
wiki-mixed	3526864	twenxshuo	台文小說
wiki-full	2833999	duanpianxiaoshuo	短篇小說
wiki-initial	2833999	dpxs	短篇小說
wiki-mixed	2833999	dpianxshuo	短篇小說
wiki-full	5504083	cengjingfengkuang	曾經瘋狂
wiki-initial	5504083	cjfk	曾經瘋狂
wiki-mixed	5504083	cjingfkuang	曾經瘋狂
wiki-full	8254236	chutoutianjinxingqu	出頭天進行曲
wiki-initial	8254236	cttjxq	出頭天進行曲
wiki-mixed	8254236	ctoutjinxqu	出頭天進行曲
wiki-full	4233061	taiwanzhanhousidamingqu	台灣戰後四大名曲
wiki-initial	4233061	twzhsdmq	台灣戰後四大名曲
wiki-mixed	4233061	twanzhousdamqu	台灣戰後四大名曲
wiki-full	589147	taiwancuiqing	台灣翠青
wiki-initial	589147	twcq	台灣翠青
wiki-mixed	589147	twancqing	台灣翠青
wiki-full	5310064	taiwanzizhige	台灣自治歌
wiki-initial	5310064	twzzg	台灣自治歌
wiki-mixed	5310064	twanzzhig	台灣自治歌
wiki-full	5929093	shibaguniang	十八姑娘
wiki-initial	5929093	sbgn	十八姑娘
wiki-mixed	5929093	sbagniang	十八姑娘
wiki-full	4469171	gulianhua	孤戀花
wiki-initial	4469171	glh	孤戀花
wiki-mixed	4469171	glianh	孤戀花
wiki-full	229311	anpingzhuixiangqu	安平追想曲
wiki-initial	229311	apzxq	安平追想曲
wiki-mixed	229311	apingzxiangq	安平追想曲
wiki-full	5897414	wanantaiwan	晚安台灣
wiki-initial	5897414	watw	晚安台灣
wiki-mixed	5897414	wantwan	晚安台灣
wiki-full	274063	yueyechou	月夜愁
wiki-initial	274063	yyc	月夜愁
wiki-mixed	274063	yyec	月夜愁
wiki-full	4437522	wangnizaogui	望你早歸
wiki-initial	4437522	wnzg	望你早歸
wiki-mixed	4437522	wnizgui	望你早歸
wiki-full	244474	wangchunfeng	望春風
wiki-initial	244474	wcf	望春風
wiki-mixed	244474	wchunf	望春風
wiki-full	6428423	taohuaguodu	桃花過渡
wiki-initial	6428423	thgd	桃花過渡
wiki-mixed	6428423	thuagdu	桃花過渡
wiki-full	579222	hebianchunmeng	河邊春夢
wiki-initial	579222	hbcm	河邊春夢
wiki-mixed	579222	hbiancmeng	河邊春夢
wiki-full	4525214	hunxuegequ	混血歌曲
wiki-initial	4525214	hxgq	混血歌曲
wiki-mixed	4525214	hxuegqu	混血歌曲
wiki-full	6428402	manshanchunse	滿山春色
wiki-initial	6428402	mscs	滿山春色
wiki-mixed	6428402	mshancse	滿山春色
wiki-full	489610	huangyujie	黃玉階
wiki-initial	489610	hyj	黃玉階
wiki-mixed	489610	hyuj	黃玉階
wiki-full	686088	wanjingguizhilang	丸井圭治郎
wiki-initial	686088	wjgzl	丸井圭治郎
wiki-mixed	686088	wjinggzhil	丸井圭治郎
wiki-full	7801079	zhouyimin	周義敏
wiki-initial	7801079	zym	周義敏
wiki-mixed	7801079	zyim	周義敏
wiki-full	8399922	liaotan	廖炭
wiki-initial	8399922	lt	廖炭
wiki-mixed	8399922	ltan	廖炭
wiki-full	5448649	linyanchen	林燕臣
wiki-initial	5448649	lyc	林燕臣
wiki-mixed	5448649	lyanc	林燕臣
wiki-full	4997095	xuxindeng	許新登
wiki-initial	4997095	xxd	許新登
wiki-mixed	4997095	xxind	許新登
wiki-full	8832955	shizhenchang	釋真常
wiki-initial	8832955	szc	釋真常
wiki-mixed	8832955	szhenc	釋真常
wiki-full	1759420	shishanhui	釋善慧
wiki-initial	1759420	ssh	釋善慧
wiki-mixed	1759420	sshanh	釋善慧
wiki-full	8279285	shifuzhi	釋福智
wiki-initial	8279285	sfz	釋福智
wiki-mixed	8279285	sfuz	釋福智
wiki-full	1527158	funvjiuyuanjijinhui	婦女救援基金會
wiki-initial	1527158	fnjyjjh	婦女救援基金會
wiki-mixed	1527158	fnvjyuanjjinh	婦女救援基金會
wiki-full	4986613	luweizhige	蘆葦之歌
wiki-initial	4986613	lwzg	蘆葦之歌
wiki-mixed	4986613	lweizge	蘆葦之歌
wiki-full	5011499	chenyangama	陳鴦阿嬤
wiki-initial	5011499	cyam	陳鴦阿嬤
wiki-mixed	5011499	cyangama	陳鴦阿嬤
wiki-full	4992069	huangwuxiumei	黃吳秀妹
wiki-initial	4992069	hwxm	黃吳秀妹
wiki-mixed	4992069	hwuxmei	黃吳秀妹
wiki-full	5047433	suyinjiao	蘇寅嬌
wiki-initial	5047433	syj	蘇寅嬌
wiki-mixed	5047433	syinj	蘇寅嬌
wiki-full	7260127	caiguiying	蔡桂英
wiki-initial	7260127	cgy	蔡桂英
wiki-mixed	7260127	cguiy	蔡桂英
wiki-full	4997983	lumanmei	盧滿妹
wiki-initial	4997983	lmm	盧滿妹
wiki-mixed	4997983	lmanm	盧滿妹
wiki-full	5043822	xuchenlianhua	許陳蓮花
wiki-initial	5043822	xclh	許陳蓮花
wiki-mixed	5043822	xchenlhua	許陳蓮花
wiki-full	4988064	zhengchentao	鄭陳桃
wiki-initial	4988064	zct	鄭陳桃
wiki-mixed	4988064	zchent	鄭陳桃
wiki-full	356476	zhongxueshan	中雪山
wiki-initial	356476	zxs	中雪山
wiki-mixed	356476	zxues	中雪山
wiki-full	1897615	xianshan	仙山
wiki-initial	1897615	xs	仙山
wiki-mixed	1897615	xshan	仙山
wiki-full	355121	yizeshan	伊澤山
wiki-initial	355121	yzs	伊澤山
wiki-mixed	355121	yzes	伊澤山
wiki-full	3170930	bagualishan	八卦力山
wiki-initial	3170930	bgls	八卦力山
wiki-mixed	3170930	bgualshan	八卦力山
wiki-full	5466375	kailantekunshan	凱蘭特崑山
wiki-initial	5466375	kltks	凱蘭特崑山
wiki-mixed	5466375	klantkuns	凱蘭特崑山
wiki-full	356497	jialishan	加利山
wiki-initial	356497	jls	加利山
wiki-mixed	356497	jlis	加利山
wiki-full	1386031	jialishan	加里山
wiki-initial	1386031	jls	加里山
wiki-mixed	1386031	jlis	加里山
wiki-full	6942727	beilengjiao	北稜角
wiki-initial	6942727	blj	北稜角
wiki-mixed	6942727	blengj	北稜角
wiki-full	1219852	xiangtianhushan	向天湖山
wiki-initial	1219852	xths	向天湖山
wiki-mixed	1219852	xtianhshan	向天湖山
wiki-full	795804	daxueshan	大雪山
wiki-initial	795804	dxs	大雪山
wiki-mixed	795804	dxues	大雪山
wiki-full	354900	xiaobajianshan	小霸尖山
wiki-initial	354900	xbjs	小霸尖山
wiki-mixed	354900	xbajshan	小霸尖山
wiki-full	3170877	bilinshan	比林山
wiki-initial	3170877	bls	比林山
wiki-mixed	3170877	blins	比林山
wiki-full	929452	huoyanshan	火炎山
wiki-initial	929452	hys	火炎山
wiki-mixed	929452	hyans	火炎山
wiki-full	355117	huoshishan	火石山
wiki-initial	355117	hss	火石山
wiki-mixed	355117	hshis	火石山
wiki-full	1220312	shitoushan	獅頭山
wiki-initial	1220312	sts	獅頭山
wiki-mixed	1220312	stous	獅頭山
wiki-full	3170908	shenzhuoshan	神桌山
wiki-initial	3170908	szs	神桌山
wiki-mixed	3170908	szhuos	神桌山
